r,t,y,TotalCapacityAnnual
REGION,MARCOASCP01N,2031,1.7360000000000002
REGION,MARCOASCP01N,2032,1.7360000000000002
REGION,MARCOASCP01N,2033,1.7360000000000002
REGION,MARCOASCP01N,2034,1.7360000000000002
REGION,MARCOASCP01N,2035,1.7360000000000002
REGION,MARCOASCP01N,2036,1.7360000000000002
REGION,MARCOASCP01N,2037,1.7360000000000002
REGION,MARCOASCP01N,2038,1.7360000000000002
REGION,MARCOASCP01N,2039,1.7360000000000002
REGION,MARCOASCP01N,2040,1.7360000000000002
REGION,MARCOASCP01O,2015,2.585
REGION,MARCOASCP01O,2016,2.585
REGION,MARCOASCP01O,2017,2.585
REGION,MARCOASCP01O,2018,2.585
REGION,MARCOASCP01O,2019,2.585
REGION,MARCOASCP01O,2020,2.585
REGION,MARCOASCP01O,2021,2.585
REGION,MARCOASCP01O,2022,2.585
REGION,MARCOASCP01O,2023,2.45575
REGION,MARCOASCP01O,2024,2.3265000000000002
REGION,MARCOASCP01O,2025,2.19725
REGION,MARCOASCP01O,2026,2.068
REGION,MARCOASCP01O,2027,1.93875
REGION,MARCOASCP01O,2028,1.8094999999999999
REGION,MARCOASCP01O,2029,1.68025
REGION,MARCOASCP01O,2030,1.5510000000000002
REGION,MARCOASCP01O,2031,1.42175
REGION,MARCOASCP01O,2032,1.2925
REGION,MARCOASCP01O,2033,1.1632500000000001
REGION,MARCOASCP01O,2034,1.034
REGION,MARCOASCP01O,2035,0.90475
REGION,MARCOASCP01O,2036,0.7755
REGION,MARCOASCP01O,2037,0.64625
REGION,MARCOASCP01O,2038,0.517
REGION,MARCOASCP01O,2039,0.38775
REGION,MARCOASCP01O,2040,0.2585
REGION,MAREL1TRP00X,2015,5.42626
REGION,MAREL1TRP00X,2016,5.42626
REGION,MAREL1TRP00X,2017,5.475627579825804
REGION,MAREL1TRP00X,2018,5.475627579825804
REGION,MAREL1TRP00X,2019,5.663952949187255
REGION,MAREL1TRP00X,2020,5.663952949187255
REGION,MAREL1TRP00X,2021,5.663952949187255
REGION,MAREL1TRP00X,2022,5.663952949187255
REGION,MAREL1TRP00X,2023,5.840767928572607
REGION,MAREL1TRP00X,2024,6.173741315962872
REGION,MAREL1TRP00X,2025,6.612093149510044
REGION,MAREL1TRP00X,2026,6.848467881807389
REGION,MAREL1TRP00X,2027,7.086727163955901
REGION,MAREL1TRP00X,2028,7.326886236913949
REGION,MAREL1TRP00X,2029,7.465327764691657
REGION,MAREL1TRP00X,2030,7.7186826973868925
REGION,MAREL1TRP00X,2031,8.00814089742935
REGION,MAREL1TRP00X,2032,8.298470081467835
REGION,MAREL1TRP00X,2033,8.66144573455601
REGION,MAREL1TRP00X,2034,9.106246648040369
REGION,MAREL1TRP00X,2035,9.551575629779707
REGION,MAREL1TRP00X,2036,10.05796116799533
REGION,MAREL1TRP00X,2037,10.564820886658497
REGION,MAREL1TRP00X,2038,11.07187162825798
REGION,MAREL1TRP00X,2039,11.579307956270547
REGION,MAREL1TRP00X,2040,12.0620534305478
REGION,MAREL2DIP00X,2015,5.15495
REGION,MAREL2DIP00X,2016,5.15495
REGION,MAREL2DIP00X,2017,5.201846200834512
REGION,MAREL2DIP00X,2018,5.201846200834512
REGION,MAREL2DIP00X,2019,5.380755301727892
REGION,MAREL2DIP00X,2020,5.380755301727892
REGION,MAREL2DIP00X,2021,5.380755301727892
REGION,MAREL2DIP00X,2022,5.380755301727892
REGION,MAREL2DIP00X,2023,5.548729532143977
REGION,MAREL2DIP00X,2024,5.865054250164728
REGION,MAREL2DIP00X,2025,6.281488492034543
REGION,MAREL2DIP00X,2026,6.506044487717019
REGION,MAREL2DIP00X,2027,6.732390805758107
REGION,MAREL2DIP00X,2028,6.960541925068251
REGION,MAREL2DIP00X,2029,7.092061376457074
REGION,MAREL2DIP00X,2030,7.332748562517507
REGION,MAREL2DIP00X,2031,7.607733852557839
REGION,MAREL2DIP00X,2032,7.883546577394398
REGION,MAREL2DIP00X,2033,8.228373447828163
REGION,MAREL2DIP00X,2034,8.650934315638299
REGION,MAREL2DIP00X,2035,9.07399684829067
REGION,MAREL2DIP00X,2036,9.55506310959551
REGION,MAREL2DIP00X,2037,10.036579842325516
REGION,MAREL2DIP00X,2038,10.518278046845023
REGION,MAREL2DIP00X,2039,11.000342558456955
REGION,MAREL2DIP00X,2040,11.458950759020345
REGION,MAREL3DIP00X,2040,0.0
REGION,MAREL4DIP00X,2040,0.0
REGION,MARELDZABP00,2015,0.48
REGION,MARELDZABP00,2016,0.48
REGION,MARELDZABP00,2017,0.48
REGION,MARELDZABP00,2018,0.48
REGION,MARELDZABP00,2019,0.48
REGION,MARELDZABP00,2020,0.48
REGION,MARELDZABP00,2021,0.48
REGION,MARELDZABP00,2022,0.48
REGION,MARELDZABP00,2023,0.48
REGION,MARELDZABP00,2024,0.48
REGION,MARELDZABP00,2025,0.48
REGION,MARELDZABP00,2026,0.48
REGION,MARELDZABP00,2027,0.48
REGION,MARELDZABP00,2028,0.48
REGION,MARELDZABP00,2029,0.48
REGION,MARELDZABP00,2030,0.48
REGION,MARELDZABP00,2031,0.48
REGION,MARELDZABP00,2032,0.48
REGION,MARELDZABP00,2033,0.48
REGION,MARELDZABP00,2034,0.48
REGION,MARELDZABP00,2035,0.48
REGION,MARELDZABP00,2036,0.48
REGION,MARELDZABP00,2037,0.48
REGION,MARELDZABP00,2038,0.48
REGION,MARELDZABP00,2039,0.48
REGION,MARELDZABP00,2040,0.48
REGION,MARGAS00IPIX,2015,99999.0
REGION,MARGAS00IPIX,2016,199998.0
REGION,MARGAS00IPIX,2017,299997.0
REGION,MARGAS00IPIX,2018,399996.0
REGION,MARGAS00IPIX,2019,499995.0
REGION,MARGAS00IPIX,2020,599994.0
REGION,MARGAS00IPIX,2021,699993.0
REGION,MARGAS00IPIX,2022,799992.0
REGION,MARGAS00IPIX,2023,899991.0
REGION,MARGAS00IPIX,2024,999990.0
REGION,MARGAS00IPIX,2025,1099989.0
REGION,MARGAS00IPIX,2026,1199988.0
REGION,MARGAS00IPIX,2027,1299987.0
REGION,MARGAS00IPIX,2028,1399986.0
REGION,MARGAS00IPIX,2029,1499985.0
REGION,MARGAS00IPIX,2030,1599984.0
REGION,MARGAS00IPIX,2031,1699983.0
REGION,MARGAS00IPIX,2032,1799982.0
REGION,MARGAS00IPIX,2033,1899981.0
REGION,MARGAS00IPIX,2034,1999980.0
REGION,MARGAS00IPIX,2035,2099979.0
REGION,MARGAS00IPIX,2036,2199978.0
REGION,MARGAS00IPIX,2037,2299977.0
REGION,MARGAS00IPIX,2038,2399976.0
REGION,MARGAS00IPIX,2039,2499975.0
REGION,MARGAS00IPIX,2040,2599974.0
REGION,MARGEOCVP01N,2040,0.0
REGION,MARGEOCVP01O,2040,0.0
REGION,MARHFODIP00X,2015,99999.0
REGION,MARHFODIP00X,2016,199998.0
REGION,MARHFODIP00X,2017,299997.0
REGION,MARHFODIP00X,2018,399996.0
REGION,MARHFODIP00X,2019,499995.0
REGION,MARHFODIP00X,2020,599994.0
REGION,MARHFODIP00X,2021,699993.0
REGION,MARHFODIP00X,2022,799992.0
REGION,MARHFODIP00X,2023,899991.0
REGION,MARHFODIP00X,2024,999990.0
REGION,MARHFODIP00X,2025,1099989.0
REGION,MARHFODIP00X,2026,1199988.0
REGION,MARHFODIP00X,2027,1299987.0
REGION,MARHFODIP00X,2028,1399986.0
REGION,MARHFODIP00X,2029,1499985.0
REGION,MARHFODIP00X,2030,1599984.0
REGION,MARHFODIP00X,2031,1699983.0
REGION,MARHFODIP00X,2032,1799982.0
REGION,MARHFODIP00X,2033,1899981.0
REGION,MARHFODIP00X,2034,1999980.0
REGION,MARHFODIP00X,2035,2099979.0
REGION,MARHFODIP00X,2036,2199978.0
REGION,MARHFODIP00X,2037,2299977.0
REGION,MARHFODIP00X,2038,2399976.0
REGION,MARHFODIP00X,2039,2499975.0
REGION,MARHFODIP00X,2040,2599974.0
REGION,MARHFOEMP00X,2015,99999.0
REGION,MARHFOEMP00X,2016,199998.0
REGION,MARHFOEMP00X,2017,299997.0
REGION,MARHFOEMP00X,2018,399996.0
REGION,MARHFOEMP00X,2019,499995.0
REGION,MARHFOEMP00X,2020,599994.0
REGION,MARHFOEMP00X,2021,699993.0
REGION,MARHFOEMP00X,2022,799992.0
REGION,MARHFOEMP00X,2023,899991.0
REGION,MARHFOEMP00X,2024,999990.0
REGION,MARHFOEMP00X,2025,1099989.0
REGION,MARHFOEMP00X,2026,1199988.0
REGION,MARHFOEMP00X,2027,1299987.0
REGION,MARHFOEMP00X,2028,1399986.0
REGION,MARHFOEMP00X,2029,1499985.0
REGION,MARHFOEMP00X,2030,1599984.0
REGION,MARHFOEMP00X,2031,1699983.0
REGION,MARHFOEMP00X,2032,1799982.0
REGION,MARHFOEMP00X,2033,1899981.0
REGION,MARHFOEMP00X,2034,1999980.0
REGION,MARHFOEMP00X,2035,2099979.0
REGION,MARHFOEMP00X,2036,2199978.0
REGION,MARHFOEMP00X,2037,2299977.0
REGION,MARHFOEMP00X,2038,2399976.0
REGION,MARHFOEMP00X,2039,2499975.0
REGION,MARHFOEMP00X,2040,2599974.0
REGION,MARHFOGCP01N,2040,0.0
REGION,MARHFOGCP01O,2015,1.6077080000000001
REGION,MARHFOGCP01O,2016,1.6077080000000001
REGION,MARHFOGCP01O,2017,1.6077080000000001
REGION,MARHFOGCP01O,2018,1.6077080000000001
REGION,MARHFOGCP01O,2019,1.6077080000000001
REGION,MARHFOGCP01O,2020,1.6077080000000001
REGION,MARHFOGCP01O,2021,1.5273226
REGION,MARHFOGCP01O,2022,1.4469372
REGION,MARHFOGCP01O,2023,1.3665517999999999
REGION,MARHFOGCP01O,2024,1.2861664
REGION,MARHFOGCP01O,2025,1.205781
REGION,MARHFOGCP01O,2026,1.1253956
REGION,MARHFOGCP01O,2027,1.0450102000000001
REGION,MARHFOGCP01O,2028,0.9646248
REGION,MARHFOGCP01O,2029,0.8842394
REGION,MARHFOGCP01O,2030,0.803854
REGION,MARHFOGCP01O,2031,0.7234686
REGION,MARHFOGCP01O,2032,0.6430832
REGION,MARHFOGCP01O,2033,0.5626978
REGION,MARHFOGCP01O,2034,0.4823124
REGION,MARHFOGCP01O,2035,0.401927
REGION,MARHFOGCP01O,2036,0.3215416
REGION,MARHFOGCP01O,2037,0.2411562
REGION,MARHFOGCP01O,2038,0.1607708
REGION,MARHFOGCP01O,2039,0.0803854
REGION,MARHFOGCP01O,2040,0.0
REGION,MARHFOIMP00X,2015,99999.0
REGION,MARHFOIMP00X,2016,199998.0
REGION,MARHFOIMP00X,2017,299997.0
REGION,MARHFOIMP00X,2018,399996.0
REGION,MARHFOIMP00X,2019,499995.0
REGION,MARHFOIMP00X,2020,599994.0
REGION,MARHFOIMP00X,2021,699993.0
REGION,MARHFOIMP00X,2022,799992.0
REGION,MARHFOIMP00X,2023,899991.0
REGION,MARHFOIMP00X,2024,999990.0
REGION,MARHFOIMP00X,2025,1099989.0
REGION,MARHFOIMP00X,2026,1199988.0
REGION,MARHFOIMP00X,2027,1299987.0
REGION,MARHFOIMP00X,2028,1399986.0
REGION,MARHFOIMP00X,2029,1499985.0
REGION,MARHFOIMP00X,2030,1599984.0
REGION,MARHFOIMP00X,2031,1699983.0
REGION,MARHFOIMP00X,2032,1799982.0
REGION,MARHFOIMP00X,2033,1899981.0
REGION,MARHFOIMP00X,2034,1999980.0
REGION,MARHFOIMP00X,2035,2099979.0
REGION,MARHFOIMP00X,2036,2199978.0
REGION,MARHFOIMP00X,2037,2299977.0
REGION,MARHFOIMP00X,2038,2399976.0
REGION,MARHFOIMP00X,2039,2499975.0
REGION,MARHFOIMP00X,2040,2599974.0
REGION,MARHYDLSP00X,2015,0.85206
REGION,MARHYDLSP00X,2016,0.85206
REGION,MARHYDLSP00X,2017,0.85206
REGION,MARHYDLSP00X,2018,0.85206
REGION,MARHYDLSP00X,2019,0.85206
REGION,MARHYDLSP00X,2020,0.85206
REGION,MARHYDLSP00X,2021,0.85206
REGION,MARHYDLSP00X,2022,0.85206
REGION,MARHYDLSP00X,2023,1.35206
REGION,MARHYDLSP00X,2024,1.35206
REGION,MARHYDLSP00X,2025,1.85206
REGION,MARHYDLSP00X,2026,1.85206
REGION,MARHYDLSP00X,2027,1.85206
REGION,MARHYDLSP00X,2028,1.85206
REGION,MARHYDLSP00X,2029,1.85206
REGION,MARHYDLSP00X,2030,2.35206
REGION,MARHYDLSP00X,2031,2.35206
REGION,MARHYDLSP00X,2032,2.35206
REGION,MARHYDLSP00X,2033,2.35206
REGION,MARHYDLSP00X,2034,2.35206
REGION,MARHYDLSP00X,2035,2.35206
REGION,MARHYDLSP00X,2036,2.35206
REGION,MARHYDLSP00X,2037,2.35206
REGION,MARHYDLSP00X,2038,2.35206
REGION,MARHYDLSP00X,2039,2.35206
REGION,MARHYDLSP00X,2040,2.85206
REGION,MARHYDMGRID1,2040,0.0
REGION,MARHYDMSP00X,2015,0.2674
REGION,MARHYDMSP00X,2016,0.2674
REGION,MARHYDMSP00X,2017,0.2674
REGION,MARHYDMSP00X,2018,0.2674
REGION,MARHYDMSP00X,2019,0.2674
REGION,MARHYDMSP00X,2020,0.2674
REGION,MARHYDMSP00X,2021,0.2674
REGION,MARHYDMSP00X,2022,0.2674
REGION,MARHYDMSP00X,2023,0.36740000000000006
REGION,MARHYDMSP00X,2024,0.36740000000000006
REGION,MARHYDMSP00X,2025,0.36740000000000006
REGION,MARHYDMSP00X,2026,0.36740000000000006
REGION,MARHYDMSP00X,2027,0.36740000000000006
REGION,MARHYDMSP00X,2028,0.36740000000000006
REGION,MARHYDMSP00X,2029,0.36740000000000006
REGION,MARHYDMSP00X,2030,0.36740000000000006
REGION,MARHYDMSP00X,2031,0.36740000000000006
REGION,MARHYDMSP00X,2032,0.36740000000000006
REGION,MARHYDMSP00X,2033,0.36740000000000006
REGION,MARHYDMSP00X,2034,0.36740000000000006
REGION,MARHYDMSP00X,2035,0.36740000000000006
REGION,MARHYDMSP00X,2036,0.36740000000000006
REGION,MARHYDMSP00X,2037,0.36740000000000006
REGION,MARHYDMSP00X,2038,0.36740000000000006
REGION,MARHYDMSP00X,2039,0.36740000000000006
REGION,MARHYDMSP00X,2040,0.36740000000000006
REGION,MARHYDSSP00X,2015,0.10141
REGION,MARHYDSSP00X,2016,0.10141
REGION,MARHYDSSP00X,2017,0.10141
REGION,MARHYDSSP00X,2018,0.10141
REGION,MARHYDSSP00X,2019,0.10141
REGION,MARHYDSSP00X,2020,0.10141
REGION,MARHYDSSP00X,2021,0.10141
REGION,MARHYDSSP00X,2022,0.10141
REGION,MARHYDSSP00X,2023,0.10141
REGION,MARHYDSSP00X,2024,0.10141
REGION,MARHYDSSP00X,2025,0.10141
REGION,MARHYDSSP00X,2026,0.10141
REGION,MARHYDSSP00X,2027,0.10141
REGION,MARHYDSSP00X,2028,0.10141
REGION,MARHYDSSP00X,2029,0.10141
REGION,MARHYDSSP00X,2030,0.10141
REGION,MARHYDSSP00X,2031,0.10141
REGION,MARHYDSSP00X,2032,0.10141
REGION,MARHYDSSP00X,2033,0.10141
REGION,MARHYDSSP00X,2034,0.10141
REGION,MARHYDSSP00X,2035,0.10141
REGION,MARHYDSSP00X,2036,0.10141
REGION,MARHYDSSP00X,2037,0.10141
REGION,MARHYDSSP00X,2038,0.10141
REGION,MARHYDSSP00X,2039,0.10141
REGION,MARHYDSSP00X,2040,0.10141
REGION,MARLFODIP00X,2015,99999.0
REGION,MARLFODIP00X,2016,199998.0
REGION,MARLFODIP00X,2017,299997.0
REGION,MARLFODIP00X,2018,399996.0
REGION,MARLFODIP00X,2019,499995.0
REGION,MARLFODIP00X,2020,599994.0
REGION,MARLFODIP00X,2021,699993.0
REGION,MARLFODIP00X,2022,799992.0
REGION,MARLFODIP00X,2023,899991.0
REGION,MARLFODIP00X,2024,999990.0
REGION,MARLFODIP00X,2025,1099989.0
REGION,MARLFODIP00X,2026,1199988.0
REGION,MARLFODIP00X,2027,1299987.0
REGION,MARLFODIP00X,2028,1399986.0
REGION,MARLFODIP00X,2029,1499985.0
REGION,MARLFODIP00X,2030,1599984.0
REGION,MARLFODIP00X,2031,1699983.0
REGION,MARLFODIP00X,2032,1799982.0
REGION,MARLFODIP00X,2033,1899981.0
REGION,MARLFODIP00X,2034,1999980.0
REGION,MARLFODIP00X,2035,2099979.0
REGION,MARLFODIP00X,2036,2199978.0
REGION,MARLFODIP00X,2037,2299977.0
REGION,MARLFODIP00X,2038,2399976.0
REGION,MARLFODIP00X,2039,2499975.0
REGION,MARLFODIP00X,2040,2599974.0
REGION,MARLFOEMP00X,2015,99999.0
REGION,MARLFOEMP00X,2016,199998.0
REGION,MARLFOEMP00X,2017,299997.0
REGION,MARLFOEMP00X,2018,399996.0
REGION,MARLFOEMP00X,2019,499995.0
REGION,MARLFOEMP00X,2020,599994.0
REGION,MARLFOEMP00X,2021,699993.0
REGION,MARLFOEMP00X,2022,799992.0
REGION,MARLFOEMP00X,2023,899991.0
REGION,MARLFOEMP00X,2024,999990.0
REGION,MARLFOEMP00X,2025,1099989.0
REGION,MARLFOEMP00X,2026,1199988.0
REGION,MARLFOEMP00X,2027,1299987.0
REGION,MARLFOEMP00X,2028,1399986.0
REGION,MARLFOEMP00X,2029,1499985.0
REGION,MARLFOEMP00X,2030,1599984.0
REGION,MARLFOEMP00X,2031,1699983.0
REGION,MARLFOEMP00X,2032,1799982.0
REGION,MARLFOEMP00X,2033,1899981.0
REGION,MARLFOEMP00X,2034,1999980.0
REGION,MARLFOEMP00X,2035,2099979.0
REGION,MARLFOEMP00X,2036,2199978.0
REGION,MARLFOEMP00X,2037,2299977.0
REGION,MARLFOEMP00X,2038,2399976.0
REGION,MARLFOEMP00X,2039,2499975.0
REGION,MARLFOEMP00X,2040,2599974.0
REGION,MARLFOIMP00X,2015,99999.0
REGION,MARLFOIMP00X,2016,199998.0
REGION,MARLFOIMP00X,2017,299997.0
REGION,MARLFOIMP00X,2018,399996.0
REGION,MARLFOIMP00X,2019,499995.0
REGION,MARLFOIMP00X,2020,599994.0
REGION,MARLFOIMP00X,2021,699993.0
REGION,MARLFOIMP00X,2022,799992.0
REGION,MARLFOIMP00X,2023,899991.0
REGION,MARLFOIMP00X,2024,999990.0
REGION,MARLFOIMP00X,2025,1099989.0
REGION,MARLFOIMP00X,2026,1199988.0
REGION,MARLFOIMP00X,2027,1299987.0
REGION,MARLFOIMP00X,2028,1399986.0
REGION,MARLFOIMP00X,2029,1499985.0
REGION,MARLFOIMP00X,2030,1599984.0
REGION,MARLFOIMP00X,2031,1699983.0
REGION,MARLFOIMP00X,2032,1799982.0
REGION,MARLFOIMP00X,2033,1899981.0
REGION,MARLFOIMP00X,2034,1999980.0
REGION,MARLFOIMP00X,2035,2099979.0
REGION,MARLFOIMP00X,2036,2199978.0
REGION,MARLFOIMP00X,2037,2299977.0
REGION,MARLFOIMP00X,2038,2399976.0
REGION,MARLFOIMP00X,2039,2499975.0
REGION,MARLFOIMP00X,2040,2599974.0
REGION,MARLFOMGRID1,2040,0.0
REGION,MARLFORCP00X,2015,0.1
REGION,MARLFORCP00X,2016,0.2
REGION,MARLFORCP00X,2017,0.30000000000000004
REGION,MARLFORCP00X,2018,0.4
REGION,MARLFORCP00X,2019,0.4
REGION,MARLFORCP00X,2020,0.4
REGION,MARLFORCP00X,2021,0.4
REGION,MARLFORCP00X,2022,0.4
REGION,MARLFORCP00X,2023,0.4
REGION,MARLFORCP00X,2024,0.4
REGION,MARLFORCP00X,2025,0.30000000000000004
REGION,MARLFORCP00X,2026,0.2
REGION,MARLFORCP00X,2027,0.1
REGION,MARLFORCP00X,2040,0.0
REGION,MARLFORCP01N,2040,0.0
REGION,MARLFORCP01O,2015,0.164507
REGION,MARLFORCP01O,2016,0.164507
REGION,MARLFORCP01O,2017,0.164507
REGION,MARLFORCP01O,2018,0.164507
REGION,MARLFORCP01O,2019,0.164507
REGION,MARLFORCP01O,2020,0.164507
REGION,MARLFORCP01O,2021,0.15628165
REGION,MARLFORCP01O,2022,0.1480563
REGION,MARLFORCP01O,2023,0.13983095
REGION,MARLFORCP01O,2024,0.1316056
REGION,MARLFORCP01O,2025,0.12338025
REGION,MARLFORCP01O,2026,0.1151549
REGION,MARLFORCP01O,2027,0.10692955
REGION,MARLFORCP01O,2028,0.0987042
REGION,MARLFORCP01O,2029,0.09047885
REGION,MARLFORCP01O,2030,0.0822535
REGION,MARLFORCP01O,2031,0.07402815
REGION,MARLFORCP01O,2032,0.0658028
REGION,MARLFORCP01O,2033,0.05757745
REGION,MARLFORCP01O,2034,0.0493521
REGION,MARLFORCP01O,2035,0.04112675
REGION,MARLFORCP01O,2036,0.0329014
REGION,MARLFORCP01O,2037,0.02467605
REGION,MARLFORCP01O,2038,0.0164507
REGION,MARLFORCP01O,2039,0.00822535000000002
REGION,MARLFORCP01O,2040,0.0
REGION,MARLFOSALON1,2040,0.0
REGION,MARLNGEXP00X,2025,0.5526066025544996
REGION,MARLNGEXP00X,2026,0.5526066025544996
REGION,MARLNGEXP00X,2027,0.5526066025544996
REGION,MARLNGEXP00X,2028,0.5526066025544996
REGION,MARLNGEXP00X,2029,0.5526066025544996
REGION,MARLNGEXP00X,2030,0.5526066025544996
REGION,MARLNGEXP00X,2031,0.5526066025544996
REGION,MARLNGEXP00X,2032,1.4736176068120002
REGION,MARLNGEXP00X,2033,1.4736176068120002
REGION,MARLNGEXP00X,2034,1.4736176068120002
REGION,MARLNGEXP00X,2035,1.4736176068120002
REGION,MARLNGEXP00X,2036,1.4736176068120002
REGION,MARLNGEXP00X,2037,1.4736176068120002
REGION,MARLNGEXP00X,2038,1.4736176068120002
REGION,MARLNGEXP00X,2039,1.4736176068120002
REGION,MARLNGEXP00X,2040,1.4736176068120002
REGION,MARLNGIMP00X,2032,9.811083863375131
REGION,MARLNGIMP00X,2033,28.157825586120282
REGION,MARLNGIMP00X,2034,53.739940332231924
REGION,MARLNGIMP00X,2035,100.80275050702664
REGION,MARLNGIMP00X,2036,122.53225215010178
REGION,MARLNGIMP00X,2037,147.2033558666614
REGION,MARLNGIMP00X,2038,184.51212514959536
REGION,MARLNGIMP00X,2039,231.14425537957715
REGION,MARLNGIMP00X,2040,254.43068843718623
REGION,MARNGACCC01N,2040,0.0
REGION,MARNGACCP01N,2020,0.5
REGION,MARNGACCP01N,2021,1.0
REGION,MARNGACCP01N,2022,1.5
REGION,MARNGACCP01N,2023,2.0
REGION,MARNGACCP01N,2024,2.5
REGION,MARNGACCP01N,2025,3.0
REGION,MARNGACCP01N,2026,3.5
REGION,MARNGACCP01N,2027,4.0
REGION,MARNGACCP01N,2028,4.5
REGION,MARNGACCP01N,2029,4.904368607145811
REGION,MARNGACCP01N,2030,5.131461031592364
REGION,MARNGACCP01N,2031,5.367875526176611
REGION,MARNGACCP01N,2032,5.727279413925
REGION,MARNGACCP01N,2033,6.159344860271091
REGION,MARNGACCP01N,2034,6.734191964114801
REGION,MARNGACCP01N,2035,7.731313231368956
REGION,MARNGACCP01N,2036,8.235146215762704
REGION,MARNGACCP01N,2037,8.798386474385458
REGION,MARNGACCP01N,2038,9.612031327611104
REGION,MARNGACCP01N,2039,10.612031327611104
REGION,MARNGACCP01N,2040,11.154605905839247
REGION,MARNGACCP01O,2015,1.33385
REGION,MARNGACCP01O,2016,1.33385
REGION,MARNGACCP01O,2017,1.33385
REGION,MARNGACCP01O,2018,1.33385
REGION,MARNGACCP01O,2019,1.33385
REGION,MARNGACCP01O,2020,1.33385
REGION,MARNGACCP01O,2021,1.2671575
REGION,MARNGACCP01O,2022,1.200465
REGION,MARNGACCP01O,2023,1.1337725
REGION,MARNGACCP01O,2024,1.06708
REGION,MARNGACCP01O,2025,1.0003875
REGION,MARNGACCP01O,2026,0.933695
REGION,MARNGACCP01O,2027,0.8670025
REGION,MARNGACCP01O,2028,0.80031
REGION,MARNGACCP01O,2029,0.7336175
REGION,MARNGACCP01O,2030,0.666925
REGION,MARNGACCP01O,2031,0.6002325
REGION,MARNGACCP01O,2032,0.53354
REGION,MARNGACCP01O,2033,0.4668475
REGION,MARNGACCP01O,2034,0.400155
REGION,MARNGACCP01O,2035,0.3334625
REGION,MARNGACCP01O,2036,0.26677
REGION,MARNGACCP01O,2037,0.2000775
REGION,MARNGACCP01O,2038,0.133385
REGION,MARNGACCP01O,2039,0.0666925000000001
REGION,MARNGACCP01O,2040,0.0
REGION,MARNGADIP00X,2015,99999.0
REGION,MARNGADIP00X,2016,199998.0
REGION,MARNGADIP00X,2017,299997.0
REGION,MARNGADIP00X,2018,399996.0
REGION,MARNGADIP00X,2019,499995.0
REGION,MARNGADIP00X,2020,599994.0
REGION,MARNGADIP00X,2021,699993.0
REGION,MARNGADIP00X,2022,799992.0
REGION,MARNGADIP00X,2023,899991.0
REGION,MARNGADIP00X,2024,999990.0
REGION,MARNGADIP00X,2025,1099989.0
REGION,MARNGADIP00X,2026,1199988.0
REGION,MARNGADIP00X,2027,1299987.0
REGION,MARNGADIP00X,2028,1399986.0
REGION,MARNGADIP00X,2029,1499985.0
REGION,MARNGADIP00X,2030,1599984.0
REGION,MARNGADIP00X,2031,1699983.0
REGION,MARNGADIP00X,2032,1799982.0
REGION,MARNGADIP00X,2033,1899981.0
REGION,MARNGADIP00X,2034,1999980.0
REGION,MARNGADIP00X,2035,2099979.0
REGION,MARNGADIP00X,2036,2199978.0
REGION,MARNGADIP00X,2037,2299977.0
REGION,MARNGADIP00X,2038,2399976.0
REGION,MARNGADIP00X,2039,2499975.0
REGION,MARNGADIP00X,2040,2599974.0
REGION,MARNGAGCP01N,2040,0.0
REGION,MARNGAGCP01O,2040,0.0
REGION,MARNGAPRP00X,2015,99999.0
REGION,MARNGAPRP00X,2016,199998.0
REGION,MARNGAPRP00X,2017,299997.0
REGION,MARNGAPRP00X,2018,399996.0
REGION,MARNGAPRP00X,2019,499995.0
REGION,MARNGAPRP00X,2020,599994.0
REGION,MARNGAPRP00X,2021,699993.0
REGION,MARNGAPRP00X,2022,799992.0
REGION,MARNGAPRP00X,2023,899991.0
REGION,MARNGAPRP00X,2024,999990.0
REGION,MARNGAPRP00X,2025,1099989.0
REGION,MARNGAPRP00X,2026,1199988.0
REGION,MARNGAPRP00X,2027,1299987.0
REGION,MARNGAPRP00X,2028,1399986.0
REGION,MARNGAPRP00X,2029,1499985.0
REGION,MARNGAPRP00X,2030,1599984.0
REGION,MARNGAPRP00X,2031,1699983.0
REGION,MARNGAPRP00X,2032,1799982.0
REGION,MARNGAPRP00X,2033,1899981.0
REGION,MARNGAPRP00X,2034,1999980.0
REGION,MARNGAPRP00X,2035,2099979.0
REGION,MARNGAPRP00X,2036,2199978.0
REGION,MARNGAPRP00X,2037,2299977.0
REGION,MARNGAPRP00X,2038,2399976.0
REGION,MARNGAPRP00X,2039,2499975.0
REGION,MARNGAPRP00X,2040,2599974.0
REGION,MARNGGCP01N,2040,0.0
REGION,MARNGGCP01O,2040,0.0
REGION,MARSOLARP00X,2015,99999.0
REGION,MARSOLARP00X,2016,199998.0
REGION,MARSOLARP00X,2017,299997.0
REGION,MARSOLARP00X,2018,399996.0
REGION,MARSOLARP00X,2019,499995.0
REGION,MARSOLARP00X,2020,599994.0
REGION,MARSOLARP00X,2021,699993.0
REGION,MARSOLARP00X,2022,799992.0
REGION,MARSOLARP00X,2023,899991.0
REGION,MARSOLARP00X,2024,999990.0
REGION,MARSOLARP00X,2025,1099989.0
REGION,MARSOLARP00X,2026,1199988.0
REGION,MARSOLARP00X,2027,1299987.0
REGION,MARSOLARP00X,2028,1399986.0
REGION,MARSOLARP00X,2029,1499985.0
REGION,MARSOLARP00X,2030,1599984.0
REGION,MARSOLARP00X,2031,1699983.0
