r,t,y,TotalCapacityAnnual
REGION,GNBCO1PRP00X,2018,399996.0
REGION,GNBCO1PRP00X,2019,499995.0
REGION,GNBCO1PRP00X,2020,599994.0
REGION,GNBCO1PRP00X,2021,699993.0
REGION,GNBCO1PRP00X,2022,799992.0
REGION,GNBCO1PRP00X,2023,899991.0
REGION,GNBCO1PRP00X,2024,999990.0
REGION,GNBCO1PRP00X,2025,1099989.0
REGION,GNBCO1PRP00X,2026,1199988.0
REGION,GNBCO1PRP00X,2027,1299987.0
REGION,GNBCO1PRP00X,2028,1399986.0
REGION,GNBCO1PRP00X,2029,1499985.0
REGION,GNBCO1PRP00X,2030,1599984.0
REGION,GNBCO1PRP00X,2031,1699983.0
REGION,GNBCO1PRP00X,2032,1799982.0
REGION,GNBCO1PRP00X,2033,1899981.0
REGION,GNBCO1PRP00X,2034,1999980.0
REGION,GNBCO1PRP00X,2035,2099979.0
REGION,GNBCO1PRP00X,2036,2199978.0
REGION,GNBCO1PRP00X,2037,2299977.0
REGION,GNBCO1PRP00X,2038,2399976.0
REGION,GNBCO1PRP00X,2039,2499975.0
REGION,GNBCO1PRP00X,2040,2599974.0
REGION,GNBCO1R1P00X,2040,0.0
REGION,GNBCO1R2P00X,2040,0.0
REGION,GNBCO1RCP00X,2040,0.0
REGION,GNBCOADIP00X,2015,99999.0
REGION,GNBCOADIP00X,2016,199998.0
REGION,GNBCOADIP00X,2017,299997.0
REGION,GNBCOADIP00X,2018,399996.0
REGION,GNBCOADIP00X,2019,499995.0
REGION,GNBCOADIP00X,2020,599994.0
REGION,GNBCOADIP00X,2021,699993.0
REGION,GNBCOADIP00X,2022,799992.0
REGION,GNBCOADIP00X,2023,899991.0
REGION,GNBCOADIP00X,2024,999990.0
REGION,GNBCOADIP00X,2025,1099989.0
REGION,GNBCOADIP00X,2026,1199988.0
REGION,GNBCOADIP00X,2027,1299987.0
REGION,GNBCOADIP00X,2028,1399986.0
REGION,GNBCOADIP00X,2029,1499985.0
REGION,GNBCOADIP00X,2030,1599984.0
REGION,GNBCOADIP00X,2031,1699983.0
REGION,GNBCOADIP00X,2032,1799982.0
REGION,GNBCOADIP00X,2033,1899981.0
REGION,GNBCOADIP00X,2034,1999980.0
REGION,GNBCOADIP00X,2035,2099979.0
REGION,GNBCOADIP00X,2036,2199978.0
REGION,GNBCOADIP00X,2037,2299977.0
REGION,GNBCOADIP00X,2038,2399976.0
REGION,GNBCOADIP00X,2039,2499975.0
REGION,GNBCOADIP00X,2040,2599974.0
REGION,GNBCOAIMP00X,2015,99999.0
REGION,GNBCOAIMP00X,2016,199998.0
REGION,GNBCOAIMP00X,2017,299997.0
REGION,GNBCOAIMP00X,2018,399996.0
REGION,GNBCOAIMP00X,2019,499995.0
REGION,GNBCOAIMP00X,2020,599994.0
REGION,GNBCOAIMP00X,2021,699993.0
REGION,GNBCOAIMP00X,2022,799992.0
REGION,GNBCOAIMP00X,2023,899991.0
REGION,GNBCOAIMP00X,2024,999990.0
REGION,GNBCOAIMP00X,2025,1099989.0
REGION,GNBCOAIMP00X,2026,1199988.0
REGION,GNBCOAIMP00X,2027,1299987.0
REGION,GNBCOAIMP00X,2028,1399986.0
REGION,GNBCOAIMP00X,2029,1499985.0
REGION,GNBCOAIMP00X,2030,1599984.0
REGION,GNBCOAIMP00X,2031,1699983.0
REGION,GNBCOAIMP00X,2032,1799982.0
REGION,GNBCOAIMP00X,2033,1899981.0
REGION,GNBCOAIMP00X,2034,1999980.0
REGION,GNBCOAIMP00X,2035,2099979.0
REGION,GNBCOAIMP00X,2036,2199978.0
REGION,GNBCOAIMP00X,2037,2299977.0
REGION,GNBCOAIMP00X,2038,2399976.0
REGION,GNBCOAIMP00X,2039,2499975.0
REGION,GNBCOAIMP00X,2040,2599974.0
REGION,GNBCOAPRP00X,2015,99999.0
REGION,GNBCOAPRP00X,2016,199998.0
REGION,GNBCOAPRP00X,2017,299997.0
REGION,GNBCOAPRP00X,2018,399996.0
REGION,GNBCOAPRP00X,2019,499995.0
REGION,GNBCOAPRP00X,2020,599994.0
REGION,GNBCOAPRP00X,2021,699993.0
REGION,GNBCOAPRP00X,2022,799992.0
REGION,GNBCOAPRP00X,2023,899991.0
REGION,GNBCOAPRP00X,2024,999990.0
REGION,GNBCOAPRP00X,2025,1099989.0
REGION,GNBCOAPRP00X,2026,1199988.0
REGION,GNBCOAPRP00X,2027,1299987.0
REGION,GNBCOAPRP00X,2028,1399986.0
REGION,GNBCOAPRP00X,2029,1499985.0
REGION,GNBCOAPRP00X,2030,1599984.0
REGION,GNBCOAPRP00X,2031,1699983.0
REGION,GNBCOAPRP00X,2032,1799982.0
REGION,GNBCOAPRP00X,2033,1899981.0
REGION,GNBCOAPRP00X,2034,1999980.0
REGION,GNBCOAPRP00X,2035,2099979.0
REGION,GNBCOAPRP00X,2036,2199978.0
REGION,GNBCOAPRP00X,2037,2299977.0
REGION,GNBCOAPRP00X,2038,2399976.0
REGION,GNBCOAPRP00X,2039,2499975.0
REGION,GNBCOAPRP00X,2040,2599974.0
REGION,GNBCOASCC01N,2040,0.0
REGION,GNBCOASCP01N,2034,0.0042725946073490974
REGION,GNBCOASCP01N,2035,0.005117362493849702
REGION,GNBCOASCP01N,2036,0.007456958261988546
REGION,GNBCOASCP01N,2037,0.011463315187691236
REGION,GNBCOASCP01N,2038,0.013118225863311569
REGION,GNBCOASCP01N,2039,0.01430245053772845
REGION,GNBCOASCP01N,2040,0.01657391042143168
REGION,GNBCOASCP01O,2040,0.0
REGION,GNBEL1TRP00X,2015,0.0097951843
REGION,GNBEL1TRP00X,2016,0.009795184315789488
REGION,GNBEL1TRP00X,2017,0.009795184315789488
REGION,GNBEL1TRP00X,2018,0.011545398000683027
REGION,GNBEL1TRP00X,2019,0.012857995075280782
REGION,GNBEL1TRP00X,2020,0.012857995075280782
REGION,GNBEL1TRP00X,2021,0.013782098897586262
REGION,GNBEL1TRP00X,2022,0.014704033462092923
REGION,GNBEL1TRP00X,2023,0.019145587335924013
REGION,GNBEL1TRP00X,2024,0.020057851989744677
REGION,GNBEL1TRP00X,2025,0.02096798269115874
REGION,GNBEL1TRP00X,2026,0.021875986918971375
REGION,GNBEL1TRP00X,2027,0.026144176716388592
REGION,GNBEL1TRP00X,2028,0.02633403216189563
REGION,GNBEL1TRP00X,2029,0.026523445569112784
REGION,GNBEL1TRP00X,2030,0.026523445569112784
REGION,GNBEL1TRP00X,2031,0.02756196357031787
REGION,GNBEL1TRP00X,2032,0.0291376157540739
REGION,GNBEL1TRP00X,2033,0.030317801506312178
REGION,GNBEL1TRP00X,2034,0.03150763725541772
REGION,GNBEL1TRP00X,2035,0.03288065905124399
REGION,GNBEL1TRP00X,2036,0.034258897518823536
REGION,GNBEL1TRP00X,2037,0.035643900241462606
REGION,GNBEL1TRP00X,2038,0.037036728585981636
REGION,GNBEL1TRP00X,2039,0.03890722441463552
REGION,GNBEL1TRP00X,2040,0.04106710236390272
REGION,GNBEL2DIP00X,2015,0.0093054251
REGION,GNBEL2DIP00X,2016,0.0093054251
REGION,GNBEL2DIP00X,2017,0.0093054251
REGION,GNBEL2DIP00X,2018,0.010968128100648813
REGION,GNBEL2DIP00X,2019,0.012215095321516725
REGION,GNBEL2DIP00X,2020,0.012215095321516725
REGION,GNBEL2DIP00X,2021,0.012215095321516725
REGION,GNBEL2DIP00X,2022,0.012215095321516725
REGION,GNBEL2DIP00X,2023,0.015576118626852386
REGION,GNBEL2DIP00X,2024,0.015576118626852386
REGION,GNBEL2DIP00X,2025,0.015576118626852386
REGION,GNBEL2DIP00X,2026,0.015576118626852386
REGION,GNBEL2DIP00X,2027,0.020534574806391426
REGION,GNBEL2DIP00X,2028,0.020534574806391426
REGION,GNBEL2DIP00X,2029,0.020534574806391426
REGION,GNBEL2DIP00X,2030,0.020534574806391426
REGION,GNBEL2DIP00X,2031,0.021130540377897196
REGION,GNBEL2DIP00X,2032,0.02240709732860587
REGION,GNBEL2DIP00X,2033,0.023298348670481344
REGION,GNBEL2DIP00X,2034,0.024188735301060877
REGION,GNBEL2DIP00X,2035,0.025242678419976503
REGION,GNBEL2DIP00X,2036,0.026290649933206997
REGION,GNBEL2DIP00X,2037,0.027333642880169286
REGION,GNBEL2DIP00X,2038,0.028372167544236444
REGION,GNBEL2DIP00X,2039,0.02985205391738765
REGION,GNBEL2DIP00X,2040,0.03159388841349654
REGION,GNBEL3DIP00X,2021,0.0008872088429092535
REGION,GNBEL3DIP00X,2022,0.0017723350359525273
REGION,GNBEL3DIP00X,2023,0.0026553859038069474
REGION,GNBEL3DIP00X,2024,0.00353636873684204
REGION,GNBEL3DIP00X,2025,0.004415290791320341
REGION,GNBEL3DIP00X,2026,0.005292159289596558
REGION,GNBEL3DIP00X,2027,0.0055242866352943915
REGION,GNBEL3DIP00X,2028,0.005755872891608276
REGION,GNBEL3DIP00X,2029,0.0059869199482567356
REGION,GNBEL3DIP00X,2030,0.006217429686168809
REGION,GNBEL3DIP00X,2031,0.006488485676880717
REGION,GNBEL3DIP00X,2032,0.006771367799129952
REGION,GNBEL3DIP00X,2033,0.007066592401074063
REGION,GNBEL3DIP00X,2034,0.007374698390977868
REGION,GNBEL3DIP00X,2035,0.007696248223543282
REGION,GNBEL3DIP00X,2036,0.008031828929388248
REGION,GNBEL3DIP00X,2037,0.008382053189563065
REGION,GNBEL3DIP00X,2038,0.008747560457076508
REGION,GNBEL3DIP00X,2039,0.009129018127488505
REGION,GNBEL3DIP00X,2040,0.00952712276071807
REGION,GNBEL4DIP00X,2040,0.0
REGION,GNBELGINBP00,2019,0.3096
REGION,GNBELGINBP00,2020,0.3096
REGION,GNBELGINBP00,2021,0.3096
REGION,GNBELGINBP00,2022,0.3096
REGION,GNBELGINBP00,2023,0.3096
REGION,GNBELGINBP00,2024,0.3096
REGION,GNBELGINBP00,2025,0.3096
REGION,GNBELGINBP00,2026,0.3096
REGION,GNBELGINBP00,2027,0.3096
REGION,GNBELGINBP00,2028,0.3096
REGION,GNBELGINBP00,2029,0.3096
REGION,GNBELGINBP00,2030,0.3096
REGION,GNBELGINBP00,2031,0.3096
REGION,GNBELGINBP00,2032,0.3096
REGION,GNBELGINBP00,2033,0.3096
REGION,GNBELGINBP00,2034,0.3096
REGION,GNBELGINBP00,2035,0.3096
REGION,GNBELGINBP00,2036,0.3096
REGION,GNBELGINBP00,2037,0.3096
REGION,GNBELGINBP00,2038,0.3096
REGION,GNBELGINBP00,2039,0.3096
REGION,GNBELGINBP00,2040,0.3096
REGION,GNBGEOCVP01N,2040,0.0
REGION,GNBGEOCVP01O,2040,0.0
REGION,GNBHFODIP00X,2015,99999.0
REGION,GNBHFODIP00X,2016,199998.0
REGION,GNBHFODIP00X,2017,299997.0
REGION,GNBHFODIP00X,2018,399996.0
REGION,GNBHFODIP00X,2019,499995.0
REGION,GNBHFODIP00X,2020,599994.0
REGION,GNBHFODIP00X,2021,699993.0
REGION,GNBHFODIP00X,2022,799992.0
REGION,GNBHFODIP00X,2023,899991.0
REGION,GNBHFODIP00X,2024,999990.0
REGION,GNBHFODIP00X,2025,1099989.0
REGION,GNBHFODIP00X,2026,1199988.0
REGION,GNBHFODIP00X,2027,1299987.0
REGION,GNBHFODIP00X,2028,1399986.0
REGION,GNBHFODIP00X,2029,1499985.0
REGION,GNBHFODIP00X,2030,1599984.0
REGION,GNBHFODIP00X,2031,1699983.0
REGION,GNBHFODIP00X,2032,1799982.0
REGION,GNBHFODIP00X,2033,1899981.0
REGION,GNBHFODIP00X,2034,1999980.0
REGION,GNBHFODIP00X,2035,2099979.0
REGION,GNBHFODIP00X,2036,2199978.0
REGION,GNBHFODIP00X,2037,2299977.0
REGION,GNBHFODIP00X,2038,2399976.0
REGION,GNBHFODIP00X,2039,2499975.0
REGION,GNBHFODIP00X,2040,2599974.0
REGION,GNBHFOGCP01N,2040,0.0
REGION,GNBHFOGCP01O,2040,0.0
REGION,GNBHFOIMP00X,2015,99999.0
REGION,GNBHFOIMP00X,2016,199998.0
REGION,GNBHFOIMP00X,2017,299997.0
REGION,GNBHFOIMP00X,2018,399996.0
REGION,GNBHFOIMP00X,2019,499995.0
REGION,GNBHFOIMP00X,2020,599994.0
REGION,GNBHFOIMP00X,2021,699993.0
REGION,GNBHFOIMP00X,2022,799992.0
REGION,GNBHFOIMP00X,2023,899991.0
REGION,GNBHFOIMP00X,2024,999990.0
REGION,GNBHFOIMP00X,2025,1099989.0
REGION,GNBHFOIMP00X,2026,1199988.0
REGION,GNBHFOIMP00X,2027,1299987.0
REGION,GNBHFOIMP00X,2028,1399986.0
REGION,GNBHFOIMP00X,2029,1499985.0
REGION,GNBHFOIMP00X,2030,1599984.0
REGION,GNBHFOIMP00X,2031,1699983.0
REGION,GNBHFOIMP00X,2032,1799982.0
REGION,GNBHFOIMP00X,2033,1899981.0
REGION,GNBHFOIMP00X,2034,1999980.0
REGION,GNBHFOIMP00X,2035,2099979.0
REGION,GNBHFOIMP00X,2036,2199978.0
REGION,GNBHFOIMP00X,2037,2299977.0
REGION,GNBHFOIMP00X,2038,2399976.0
REGION,GNBHFOIMP00X,2039,2499975.0
REGION,GNBHFOIMP00X,2040,2599974.0
REGION,GNBHYDLSP00X,2025,0.00021180333029118155
REGION,GNBHYDLSP00X,2026,0.016238272505630237
REGION,GNBHYDLSP00X,2027,0.042820648679997644
REGION,GNBHYDLSP00X,2028,0.042820648679997644
REGION,GNBHYDLSP00X,2029,0.042820648679997644
REGION,GNBHYDLSP00X,2030,0.042820648679997644
REGION,GNBHYDLSP00X,2031,0.046732443303947484
REGION,GNBHYDLSP00X,2032,0.04850582398469894
REGION,GNBHYDLSP00X,2033,0.04850582398469894
REGION,GNBHYDLSP00X,2034,0.04850582398469894
REGION,GNBHYDLSP00X,2035,0.04850582398469894
REGION,GNBHYDLSP00X,2036,0.04850582398469894
REGION,GNBHYDLSP00X,2037,0.04850582398469894
REGION,GNBHYDLSP00X,2038,0.04850582398469894
REGION,GNBHYDLSP00X,2039,0.04850582398469894
REGION,GNBHYDLSP00X,2040,0.04850582398469894
REGION,GNBHYDMGRID1,2040,0.0
REGION,GNBHYDMSP00X,2040,0.0
REGION,GNBHYDSSP00X,2040,0.0
REGION,GNBLFODIP00X,2015,99999.0
REGION,GNBLFODIP00X,2016,199998.0
REGION,GNBLFODIP00X,2017,299997.0
REGION,GNBLFODIP00X,2018,399996.0
REGION,GNBLFODIP00X,2019,499995.0
REGION,GNBLFODIP00X,2020,599994.0
REGION,GNBLFODIP00X,2021,699993.0
REGION,GNBLFODIP00X,2022,799992.0
REGION,GNBLFODIP00X,2023,899991.0
REGION,GNBLFODIP00X,2024,999990.0
REGION,GNBLFODIP00X,2025,1099989.0
REGION,GNBLFODIP00X,2026,1199988.0
REGION,GNBLFODIP00X,2027,1299987.0
REGION,GNBLFODIP00X,2028,1399986.0
REGION,GNBLFODIP00X,2029,1499985.0
REGION,GNBLFODIP00X,2030,1599984.0
REGION,GNBLFODIP00X,2031,1699983.0
REGION,GNBLFODIP00X,2032,1799982.0
REGION,GNBLFODIP00X,2033,1899981.0
REGION,GNBLFODIP00X,2034,1999980.0
REGION,GNBLFODIP00X,2035,2099979.0
REGION,GNBLFODIP00X,2036,2199978.0
REGION,GNBLFODIP00X,2037,2299977.0
REGION,GNBLFODIP00X,2038,2399976.0
REGION,GNBLFODIP00X,2039,2499975.0
REGION,GNBLFODIP00X,2040,2599974.0
REGION,GNBLFOIMP00X,2015,99999.0
REGION,GNBLFOIMP00X,2016,199998.0
REGION,GNBLFOIMP00X,2017,299997.0
REGION,GNBLFOIMP00X,2018,399996.0
REGION,GNBLFOIMP00X,2019,499995.0
REGION,GNBLFOIMP00X,2020,599994.0
REGION,GNBLFOIMP00X,2021,699993.0
REGION,GNBLFOIMP00X,2022,799992.0
REGION,GNBLFOIMP00X,2023,899991.0
REGION,GNBLFOIMP00X,2024,999990.0
REGION,GNBLFOIMP00X,2025,1099989.0
REGION,GNBLFOIMP00X,2026,1199988.0
REGION,GNBLFOIMP00X,2027,1299987.0
REGION,GNBLFOIMP00X,2028,1399986.0
REGION,GNBLFOIMP00X,2029,1499985.0
REGION,GNBLFOIMP00X,2030,1599984.0
REGION,GNBLFOIMP00X,2031,1699983.0
REGION,GNBLFOIMP00X,2032,1799982.0
REGION,GNBLFOIMP00X,2033,1899981.0
REGION,GNBLFOIMP00X,2034,1999980.0
REGION,GNBLFOIMP00X,2035,2099979.0
REGION,GNBLFOIMP00X,2036,2199978.0
REGION,GNBLFOIMP00X,2037,2299977.0
REGION,GNBLFOIMP00X,2038,2399976.0
REGION,GNBLFOIMP00X,2039,2499975.0
REGION,GNBLFOIMP00X,2040,2599974.0
REGION,GNBLFOMGRID1,2040,0.0
REGION,GNBLFORCP00X,2016,0.00038008021753115377
REGION,GNBLFORCP00X,2017,0.017875175960743485
REGION,GNBLFORCP00X,2018,0.01854375032753687
REGION,GNBLFORCP00X,2019,0.01854375032753687
REGION,GNBLFORCP00X,2020,0.01854375032753687
REGION,GNBLFORCP00X,2021,0.01854375032753687
REGION,GNBLFORCP00X,2022,0.01854375032753687
REGION,GNBLFORCP00X,2023,0.01854375032753687
REGION,GNBLFORCP00X,2024,0.01854375032753687
REGION,GNBLFORCP00X,2025,0.01854375032753687
REGION,GNBLFORCP00X,2026,0.018163670110005716
REGION,GNBLFORCP00X,2027,0.0006685743667933851
REGION,GNBLFORCP00X,2040,0.0
REGION,GNBLFORCP01N,2040,0.0
REGION,GNBLFORCP01O,2015,0.032615
REGION,GNBLFORCP01O,2016,0.032615
REGION,GNBLFORCP01O,2017,0.032615
REGION,GNBLFORCP01O,2018,0.032615
REGION,GNBLFORCP01O,2019,0.032615
REGION,GNBLFORCP01O,2020,0.032615
REGION,GNBLFORCP01O,2021,0.03098425
REGION,GNBLFORCP01O,2022,0.0293535
REGION,GNBLFORCP01O,2023,0.02772275
REGION,GNBLFORCP01O,2024,0.026092
REGION,GNBLFORCP01O,2025,0.02446125
REGION,GNBLFORCP01O,2026,0.0228305
REGION,GNBLFORCP01O,2027,0.02119975
REGION,GNBLFORCP01O,2028,0.019569
REGION,GNBLFORCP01O,2029,0.01793825
REGION,GNBLFORCP01O,2030,0.0163075
REGION,GNBLFORCP01O,2031,0.01467675
REGION,GNBLFORCP01O,2032,0.013046
REGION,GNBLFORCP01O,2033,0.01141525
REGION,GNBLFORCP01O,2034,0.0097845
REGION,GNBLFORCP01O,2035,0.00815375
REGION,GNBLFORCP01O,2036,0.006523
REGION,GNBLFORCP01O,2037,0.00489225
REGION,GNBLFORCP01O,2038,0.0032615
REGION,GNBLFORCP01O,2039,0.00163075
REGION,GNBLFORCP01O,2040,0.0
REGION,GNBLFOSALON1,2040,0.0
REGION,GNBLNGEXP00X,2040,0.0
REGION,GNBLNGIMP00X,2040,0.0
REGION,GNBNGACCC01N,2040,0.0
REGION,GNBNGACCP01N,2040,0.0
REGION,GNBNGACCP01O,2040,0.0
REGION,GNBNGADIP00X,2015,99999.0
REGION,GNBNGADIP00X,2016,199998.0
REGION,GNBNGADIP00X,2017,299997.0
REGION,GNBNGADIP00X,2018,399996.0
REGION,GNBNGADIP00X,2019,499995.0
REGION,GNBNGADIP00X,2020,599994.0
REGION,GNBNGADIP00X,2021,699993.0
REGION,GNBNGADIP00X,2022,799992.0
REGION,GNBNGADIP00X,2023,899991.0
REGION,GNBNGADIP00X,2024,999990.0
REGION,GNBNGADIP00X,2025,1099989.0
REGION,GNBNGADIP00X,2026,1199988.0
REGION,GNBNGADIP00X,2027,1299987.0
REGION,GNBNGADIP00X,2028,1399986.0
REGION,GNBNGADIP00X,2029,1499985.0
REGION,GNBNGADIP00X,2030,1599984.0
REGION,GNBNGADIP00X,2031,1699983.0
REGION,GNBNGADIP00X,2032,1799982.0
REGION,GNBNGADIP00X,2033,1899981.0
REGION,GNBNGADIP00X,2034,1999980.0
REGION,GNBNGADIP00X,2035,2099979.0
REGION,GNBNGADIP00X,2036,2199978.0
REGION,GNBNGADIP00X,2037,2299977.0
REGION,GNBNGADIP00X,2038,2399976.0
REGION,GNBNGADIP00X,2039,2499975.0
REGION,GNBNGADIP00X,2040,2599974.0
REGION,GNBNGAGCP01N,2040,0.0
REGION,GNBNGAGCP01O,2040,0.0
REGION,GNBNGAPRP00X,2015,99999.0
REGION,GNBNGAPRP00X,2016,199998.0
REGION,GNBNGAPRP00X,2017,299997.0
REGION,GNBNGAPRP00X,2018,399996.0
REGION,GNBNGAPRP00X,2019,499995.0
REGION,GNBNGAPRP00X,2020,599994.0
REGION,GNBNGAPRP00X,2021,699993.0
REGION,GNBNGAPRP00X,2022,799992.0
REGION,GNBNGAPRP00X,2023,899991.0
REGION,GNBNGAPRP00X,2024,999990.0
REGION,GNBNGAPRP00X,2025,1099989.0
REGION,GNBNGAPRP00X,2026,1199988.0
REGION,GNBNGAPRP00X,2027,1299987.0
REGION,GNBNGAPRP00X,2028,1399986.0
REGION,GNBNGAPRP00X,2029,1499985.0
REGION,GNBNGAPRP00X,2030,1599984.0
REGION,GNBNGAPRP00X,2031,1699983.0
REGION,GNBNGAPRP00X,2032,1799982.0
REGION,GNBNGAPRP00X,2033,1899981.0
REGION,GNBNGAPRP00X,2034,1999980.0
REGION,GNBNGAPRP00X,2035,2099979.0
REGION,GNBNGAPRP00X,2036,2199978.0
REGION,GNBNGAPRP00X,2037,2299977.0
REGION,GNBNGAPRP00X,2038,2399976.0
REGION,GNBNGAPRP00X,2039,2499975.0
REGION,GNBNGAPRP00X,2040,2599974.0
REGION,GNBNGGCP01N,2040,0.0
REGION,GNBNGGCP01O,2040,0.0
REGION,GNBSOLARP00X,2015,99999.0
REGION,GNBSOLARP00X,2016,199998.0
REGION,GNBSOLARP00X,2017,299997.0
REGION,GNBSOLARP00X,2018,399996.0
REGION,GNBSOLARP00X,2019,499995.0
REGION,GNBSOLARP00X,2020,599994.0
REGION,GNBSOLARP00X,2021,699993.0
REGION,GNBSOLARP00X,2022,799992.0
REGION,GNBSOLARP00X,2023,899991.0
REGION,GNBSOLARP00X,2024,999990.0
REGION,GNBSOLARP00X,2025,1099989.0
REGION,GNBSOLARP00X,2026,1199988.0
REGION,GNBSOLARP00X,2027,1299987.0
REGION,GNBSOLARP00X,2028,1399986.0
REGION,GNBSOLARP00X,2029,1499985.0
REGION,GNBSOLARP00X,2030,1599984.0
REGION,GNBSOLARP00X,2031,1699983.0
REGION,GNBSOLARP00X,2032,1799982.0
REGION,GNBSOLARP00X,2033,1899981.0
REGION,GNBSOLARP00X,2034,1999980.0
REGION,GNBSOLARP00X,2035,2099979.0
REGION,GNBSOLARP00X,2036,2199978.0
REGION,GNBSOLARP00X,2037,2299977.0
REGION,GNBSOLARP00X,2038,2399976.0
REGION,GNBSOLARP00X,2039,2499975.0
REGION,GNBSOLARP00X,2040,2599974.0
REGION,GNBSOLCNP01X,2040,0.0
REGION,GNBSOLCSP01X,2040,0.0
REGION,GNBSOLMGRID1,2040,0.0
REGION,GNBSOLPRP00X,2040,0.0
REGION,GNBSOLPRSAL1,2040,0.0
REGION,GNBSOLPRSAL2,2040,0.0
REGION,GNBSOLPRSAL3,2040,0.0
REGION,GNBSOLPRSAL4,2040,0.0
REGION,GNBSOLPRSAL5,2040,0.0
REGION,GNBSOLPSP00X,2021,0.012528943320465207
REGION,GNBSOLPSP00X,2022,0.013301820169199221
REGION,GNBSOLPSP00X,2023,0.013301820169199221
REGION,GNBSOLPSP00X,2024,0.013301820169199221
REGION,GNBSOLPSP00X,2025,0.013301820169199221
REGION,GNBSOLPSP00X,2026,0.01576564481979107
REGION,GNBSOLPSP00X,2027,0.01576564481979107
REGION,GNBSOLPSP00X,2028,0.024776923418220555
REGION,GNBSOLPSP00X,2029,0.029503779880527645
REGION,GNBSOLPSP00X,2030,0.03800155667822604
REGION,GNBSOLPSP00X,2031,0.03800155667822604
REGION,GNBSOLPSP00X,2032,0.03800155667822604
REGION,GNBSOLPSP00X,2033,0.03968339895310187
REGION,GNBSOLPSP00X,2034,0.04137679247660812
REGION,GNBSOLPSP00X,2035,0.043364176022980205
REGION,GNBSOLPSP00X,2036,0.04535666636506884
REGION,GNBSOLPSP00X,2037,0.04735585299471366
REGION,GNBSOLPSP00X,2038,0.04936251453145313
REGION,GNBSOLPSP00X,2039,0.04936251453145313
REGION,GNBSOLPSP00X,2040,0.04936251453145313
REGION,GNBSOLPUP00X,2015,0.000312
REGION,GNBSOLPUP00X,2016,0.000312
REGION,GNBSOLPUP00X,2017,0.000312
REGION,GNBSOLPUP00X,2018,0.000312
REGION,GNBSOLPUP00X,2019,0.000312
REGION,GNBSOLPUP00X,2020,0.0002964
REGION,GNBSOLPUP00X,2021,0.0002808
REGION,GNBSOLPUP00X,2022,0.0002652
REGION,GNBSOLPUP00X,2023,0.0002496
REGION,GNBSOLPUP00X,2024,0.000234
REGION,GNBSOLPUP00X,2025,0.0002184
REGION,GNBSOLPUP00X,2026,0.0002028
REGION,GNBSOLPUP00X,2027,0.0001872
REGION,GNBSOLPUP00X,2028,0.0001716
REGION,GNBSOLPUP00X,2029,0.000156
REGION,GNBSOLPUP00X,2030,0.0001404
REGION,GNBSOLPUP00X,2031,0.0001248
REGION,GNBSOLPUP00X,2032,0.0001092
REGION,GNBSOLPUP00X,2040,0.0
REGION,GNBURNIMP00X,2015,99999.0
REGION,GNBURNIMP00X,2016,199998.0
REGION,GNBURNIMP00X,2017,299997.0
REGION,GNBURNIMP00X,2018,399996.0
REGION,GNBURNIMP00X,2019,499995.0
REGION,GNBURNIMP00X,2020,599994.0
REGION,GNBURNIMP00X,2021,699993.0
REGION,GNBURNIMP00X,2022,799992.0
REGION,GNBURNIMP00X,2023,899991.0
REGION,GNBURNIMP00X,2024,999990.0
REGION,GNBURNIMP00X,2025,1099989.0
REGION,GNBURNIMP00X,2026,1199988.0
REGION,GNBURNIMP00X,2027,1299987.0
REGION,GNBURNIMP00X,2028,1399986.0
REGION,GNBURNIMP00X,2029,1499985.0
REGION,GNBURNIMP00X,2030,1599984.0
REGION,GNBURNIMP00X,2031,1699983.0
REGION,GNBURNIMP00X,2032,1799982.0
REGION,GNBURNIMP00X,2033,1899981.0
REGION,GNBURNIMP00X,2034,1999980.0
REGION,GNBURNIMP00X,2035,2099979.0
REGION,GNBURNIMP00X,2036,2199978.0
REGION,GNBURNIMP00X,2037,2299977.0
REGION,GNBURNIMP00X,2038,2399976.0
REGION,GNBURNIMP00X,2039,2499975.0
REGION,GNBURNIMP00X,2040,2599974.0
REGION,GNBURNPRP00X,2015,99999.0
REGION,GNBURNPRP00X,2016,199998.0
REGION,GNBURNPRP00X,2017,299997.0
REGION,GNBURNPRP00X,2018,399996.0
REGION,GNBURNPRP00X,2019,499995.0
REGION,GNBURNPRP00X,2020,599994.0
REGION,GNBURNPRP00X,2021,699993.0
REGION,GNBURNPRP00X,2022,799992.0
REGION,GNBURNPRP00X,2023,899991.0
REGION,GNBURNPRP00X,2024,999990.0
REGION,GNBURNPRP00X,2025,1099989.0
REGION,GNBURNPRP00X,2026,1199988.0
REGION,GNBURNPRP00X,2027,1299987.0
REGION,GNBURNPRP00X,2028,1399986.0
REGION,GNBURNPRP00X,2029,1499985.0
REGION,GNBURNPRP00X,2030,1599984.0
REGION,GNBURNPRP00X,2031,1699983.0
REGION,GNBURNPRP00X,2032,1799982.0
REGION,GNBURNPRP00X,2033,1899981.0
REGION,GNBURNPRP00X,2034,1999980.0
REGION,GNBURNPRP00X,2035,2099979.0
REGION,GNBURNPRP00X,2036,2199978.0
REGION,GNBURNPRP00X,2037,2299977.0
REGION,GNBURNPRP00X,2038,2399976.0
REGION,GNBURNPRP00X,2039,2499975.0
REGION,GNBURNPRP00X,2040,2599974.0
