r,t,f,y,UseByTechnologyAnnual
REGION,MRTSOLPRP00X,MRTSOL,2033.0,0.4243
REGION,MRTSOLPRP00X,MRTSOL,2034.0,0.4243
REGION,MRTSOLPRP00X,MRTSOL,2035.0,0.4243
REGION,MRTSOLPRP00X,MRTSOL,2036.0,0.4243
REGION,MRTSOLPRP00X,MRTSOL,2037.0,0.4243
REGION,MRTSOLPRP00X,MRTSOL,2038.0,0.4243
REGION,MRTSOLPRP00X,MRTSOL,2039.0,0.4243
REGION,MRTSOLPRP00X,MRTSOL,2040.0,0.3205
REGION,MRTSOLPRSAL1,MRTSOL,2040.0,0.0
REGION,MRTSOLPRSAL2,MRTSOL,2040.0,0.0
REGION,MRTSOLPRSAL3,MRTSOL,2040.0,0.0
REGION,MRTSOLPRSAL4,MRTSOL,2040.0,0.0
REGION,MRTSOLPRSAL5,MRTSOL,2040.0,0.0
REGION,MRTSOLPSP00X,MRTSOL,2022.0,0.4083
REGION,MRTSOLPSP00X,MRTSOL,2023.0,0.4083
REGION,MRTSOLPSP00X,MRTSOL,2024.0,0.5926
REGION,MRTSOLPSP00X,MRTSOL,2025.0,0.7102
REGION,MRTSOLPSP00X,MRTSOL,2026.0,0.9596
REGION,MRTSOLPSP00X,MRTSOL,2027.0,1.1539
REGION,MRTSOLPSP00X,MRTSOL,2028.0,1.4629
REGION,MRTSOLPSP00X,MRTSOL,2029.0,2.2014
REGION,MRTSOLPSP00X,MRTSOL,2030.0,3.3138
REGION,MRTSOLPSP00X,MRTSOL,2031.0,3.3138
REGION,MRTSOLPSP00X,MRTSOL,2032.0,3.3138
REGION,MRTSOLPSP00X,MRTSOL,2033.0,3.5031
REGION,MRTSOLPSP00X,MRTSOL,2034.0,3.6399
REGION,MRTSOLPSP00X,MRTSOL,2035.0,3.8083
REGION,MRTSOLPSP00X,MRTSOL,2036.0,3.9467
REGION,MRTSOLPSP00X,MRTSOL,2037.0,4.1098
REGION,MRTSOLPSP00X,MRTSOL,2038.0,4.273
REGION,MRTSOLPSP00X,MRTSOL,2039.0,4.5463
REGION,MRTSOLPSP00X,MRTSOL,2040.0,5.4352
REGION,MRTSOLPUP00X,MRTSOL,2015.0,0.0995
REGION,MRTSOLPUP00X,MRTSOL,2016.0,0.1978
REGION,MRTSOLPUP00X,MRTSOL,2017.0,0.4869
REGION,MRTSOLPUP00X,MRTSOL,2018.0,0.4869
REGION,MRTSOLPUP00X,MRTSOL,2019.0,0.4869
REGION,MRTSOLPUP00X,MRTSOL,2020.0,0.4819
REGION,MRTSOLPUP00X,MRTSOL,2021.0,0.4769
REGION,MRTSOLPUP00X,MRTSOL,2022.0,0.4719
REGION,MRTSOLPUP00X,MRTSOL,2023.0,0.467
REGION,MRTSOLPUP00X,MRTSOL,2024.0,0.462
REGION,MRTSOLPUP00X,MRTSOL,2025.0,0.457
REGION,MRTSOLPUP00X,MRTSOL,2026.0,0.4521
REGION,MRTSOLPUP00X,MRTSOL,2027.0,0.4471
REGION,MRTSOLPUP00X,MRTSOL,2028.0,0.4421
REGION,MRTSOLPUP00X,MRTSOL,2029.0,0.4371
REGION,MRTSOLPUP00X,MRTSOL,2030.0,0.4322
REGION,MRTSOLPUP00X,MRTSOL,2031.0,0.4272
REGION,MRTSOLPUP00X,MRTSOL,2032.0,0.4222
REGION,MRTSOLPUP00X,MRTSOL,2033.0,0.4172
REGION,MRTSOLPUP00X,MRTSOL,2034.0,0.4123
REGION,MRTSOLPUP00X,MRTSOL,2035.0,0.4073
REGION,MRTSOLPUP00X,MRTSOL,2036.0,0.4023
REGION,MRTSOLPUP00X,MRTSOL,2037.0,0.3974
REGION,MRTSOLPUP00X,MRTSOL,2038.0,0.3924
REGION,MRTSOLPUP00X,MRTSOL,2039.0,0.3874
REGION,MRTSOLPUP00X,MRTSOL,2040.0,0.3874
REGION,MRTURNPWP01N,MRTURN,2040.0,0.0
REGION,MRTURNPWP01O,MRTURN,2040.0,0.0
REGION,MRTWINMGRID1,MRTWIN,2040.0,0.0
REGION,MRTWINOFP00X,MRTWIN,2040.0,0.0
REGION,MRTWINONP00X,MRTWIN,2015.0,0.4047
REGION,MRTWINONP00X,MRTWIN,2016.0,0.4047
REGION,MRTWINONP00X,MRTWIN,2017.0,0.4047
REGION,MRTWINONP00X,MRTWIN,2018.0,0.4047
REGION,MRTWINONP00X,MRTWIN,2019.0,0.4047
REGION,MRTWINONP00X,MRTWIN,2020.0,0.4047
REGION,MRTWINONP00X,MRTWIN,2021.0,0.5513
REGION,MRTWINONP00X,MRTWIN,2022.0,0.5487
REGION,MRTWINONP00X,MRTWIN,2023.0,0.5462
REGION,MRTWINONP00X,MRTWIN,2024.0,0.5436
REGION,MRTWINONP00X,MRTWIN,2025.0,0.7545
REGION,MRTWINONP00X,MRTWIN,2026.0,0.8153
REGION,MRTWINONP00X,MRTWIN,2027.0,0.8127
REGION,MRTWINONP00X,MRTWIN,2028.0,0.8102
REGION,MRTWINONP00X,MRTWIN,2029.0,0.8076
REGION,MRTWINONP00X,MRTWIN,2030.0,0.805
REGION,MRTWINONP00X,MRTWIN,2031.0,0.8024
REGION,MRTWINONP00X,MRTWIN,2032.0,0.7998
REGION,MRTWINONP00X,MRTWIN,2033.0,0.7972
REGION,MRTWINONP00X,MRTWIN,2034.0,0.8408
REGION,MRTWINONP00X,MRTWIN,2035.0,0.8383
REGION,MRTWINONP00X,MRTWIN,2036.0,0.8979
REGION,MRTWINONP00X,MRTWIN,2037.0,0.909
REGION,MRTWINONP00X,MRTWIN,2038.0,0.9153
REGION,MRTWINONP00X,MRTWIN,2039.0,0.9874
REGION,MRTWINONP00X,MRTWIN,2040.0,1.6352
REGION,MWIBIOCHC01N,MWIBIO,2040.0,0.0
REGION,MWIBIOCHP01N,MWIBIO,2040.0,0.0
REGION,MWIBIOCHP01O,MWIBIO,2015.0,1.2474
REGION,MWIBIOCHP01O,MWIBIO,2016.0,1.2474
REGION,MWIBIOCHP01O,MWIBIO,2017.0,0.9973
REGION,MWIBIOCHP01O,MWIBIO,2018.0,1.2474
REGION,MWIBIOCHP01O,MWIBIO,2019.0,1.2474
REGION,MWIBIOCHP01O,MWIBIO,2020.0,1.2474
REGION,MWIBIOCHP01O,MWIBIO,2021.0,1.185
REGION,MWIBIOCHP01O,MWIBIO,2022.0,1.1227
REGION,MWIBIOCHP01O,MWIBIO,2023.0,1.0603
REGION,MWIBIOCHP01O,MWIBIO,2024.0,0.9979
REGION,MWIBIOCHP01O,MWIBIO,2025.0,0.6237
REGION,MWIBIOCHP01O,MWIBIO,2026.0,0.5613
REGION,MWIBIOCHP01O,MWIBIO,2027.0,0.499
REGION,MWIBIOCHP01O,MWIBIO,2028.0,0.4366
REGION,MWIBIOCHP01O,MWIBIO,2029.0,0.3742
REGION,MWIBIOCHP01O,MWIBIO,2030.0,0.3118
REGION,MWIBIOCHP01O,MWIBIO,2031.0,0.2495
REGION,MWIBIOCHP01O,MWIBIO,2032.0,0.1871
REGION,MWIBIOCHP01O,MWIBIO,2033.0,0.1247
REGION,MWIBIOCHP01O,MWIBIO,2034.0,0.0624
REGION,MWIBIOCHP01O,MWIBIO,2040.0,0.0
REGION,MWIBIODIP00X,MWIBIO,2015.0,30.9442
REGION,MWIBIODIP00X,MWIBIO,2016.0,30.2347
REGION,MWIBIODIP00X,MWIBIO,2017.0,29.14
REGION,MWIBIODIP00X,MWIBIO,2018.0,28.9958
REGION,MWIBIODIP00X,MWIBIO,2019.0,28.5278
REGION,MWIBIODIP00X,MWIBIO,2020.0,27.8177
REGION,MWIBIODIP00X,MWIBIO,2021.0,29.2798
REGION,MWIBIODIP00X,MWIBIO,2022.0,30.7346
REGION,MWIBIODIP00X,MWIBIO,2023.0,32.1887
REGION,MWIBIODIP00X,MWIBIO,2024.0,33.6449
REGION,MWIBIODIP00X,MWIBIO,2025.0,34.9027
REGION,MWIBIODIP00X,MWIBIO,2026.0,36.1594
REGION,MWIBIODIP00X,MWIBIO,2027.0,37.4157
REGION,MWIBIODIP00X,MWIBIO,2028.0,38.6709
REGION,MWIBIODIP00X,MWIBIO,2029.0,39.9228
REGION,MWIBIODIP00X,MWIBIO,2030.0,41.3385
REGION,MWIBIODIP00X,MWIBIO,2031.0,42.745
REGION,MWIBIODIP00X,MWIBIO,2032.0,44.1405
REGION,MWIBIODIP00X,MWIBIO,2033.0,45.5211
REGION,MWIBIODIP00X,MWIBIO,2034.0,46.8832
REGION,MWIBIODIP00X,MWIBIO,2035.0,48.4297
REGION,MWIBIODIP00X,MWIBIO,2036.0,49.9455
REGION,MWIBIODIP00X,MWIBIO,2037.0,51.428
REGION,MWIBIODIP00X,MWIBIO,2038.0,52.8758
REGION,MWIBIODIP00X,MWIBIO,2039.0,54.2871
REGION,MWIBIODIP00X,MWIBIO,2040.0,55.7362
REGION,MWIBIOEMP00X,MWIBIO,2015.0,0.002
REGION,MWIBIOEMP00X,MWIBIO,2016.0,0.002
REGION,MWIBIOEMP00X,MWIBIO,2017.0,0.002
REGION,MWIBIOEMP00X,MWIBIO,2018.0,0.002
REGION,MWIBIOEMP00X,MWIBIO,2019.0,0.002
REGION,MWIBIOEMP00X,MWIBIO,2020.0,0.002
REGION,MWIBIOEMP00X,MWIBIO,2021.0,0.002
REGION,MWIBIOEMP00X,MWIBIO,2022.0,0.002
REGION,MWIBIOEMP00X,MWIBIO,2023.0,0.002
REGION,MWIBIOEMP00X,MWIBIO,2024.0,0.002
REGION,MWIBIOEMP00X,MWIBIO,2025.0,0.002
REGION,MWIBIOEMP00X,MWIBIO,2026.0,0.002
REGION,MWIBIOEMP00X,MWIBIO,2027.0,0.002
REGION,MWIBIOEMP00X,MWIBIO,2028.0,0.002
REGION,MWIBIOEMP00X,MWIBIO,2029.0,0.002
REGION,MWIBIOEMP00X,MWIBIO,2030.0,0.002
REGION,MWIBIOEMP00X,MWIBIO,2031.0,0.002
REGION,MWIBIOEMP00X,MWIBIO,2032.0,0.002
REGION,MWIBIOEMP00X,MWIBIO,2033.0,0.002
REGION,MWIBIOEMP00X,MWIBIO,2034.0,0.002
REGION,MWIBIOEMP00X,MWIBIO,2035.0,0.002
REGION,MWIBIOEMP00X,MWIBIO,2036.0,0.002
REGION,MWIBIOEMP00X,MWIBIO,2037.0,0.002
REGION,MWIBIOEMP00X,MWIBIO,2038.0,0.002
REGION,MWIBIOEMP00X,MWIBIO,2039.0,0.002
REGION,MWIBIOEMP00X,MWIBIO,2040.0,0.002
REGION,MWICO1DIP00X,MWICO1,2040.0,0.0
REGION,MWICO1R1P00X,MWICO2,2025.0,49.7359
REGION,MWICO1R1P00X,MWICO2,2026.0,51.4124
REGION,MWICO1R1P00X,MWICO2,2027.0,53.201
REGION,MWICO1R1P00X,MWICO2,2028.0,54.932
REGION,MWICO1R1P00X,MWICO2,2029.0,56.8579
REGION,MWICO1R1P00X,MWICO2,2030.0,58.8534
REGION,MWICO1R1P00X,MWICO2,2031.0,60.6827
REGION,MWICO1R1P00X,MWICO2,2032.0,62.5762
REGION,MWICO1R1P00X,MWICO2,2033.0,64.5355
REGION,MWICO1R1P00X,MWICO2,2034.0,66.5628
REGION,MWICO1R1P00X,MWICO2,2035.0,69.4559
REGION,MWICO1R1P00X,MWICO2,2036.0,71.7017
REGION,MWICO1R1P00X,MWICO2,2037.0,74.0211
REGION,MWICO1R1P00X,MWICO2,2038.0,76.4167
REGION,MWICO1R1P00X,MWICO2,2039.0,78.8914
REGION,MWICO1R1P00X,MWICO2,2040.0,81.4482
REGION,MWICO1R2P00X,MWICO2,2040.0,0.0
REGION,MWICO1RCP00X,MWICO1,2025.0,50.2383
REGION,MWICO1RCP00X,MWICO1,2026.0,51.9317
REGION,MWICO1RCP00X,MWICO1,2027.0,53.7384
REGION,MWICO1RCP00X,MWICO1,2028.0,55.4868
REGION,MWICO1RCP00X,MWICO1,2029.0,57.4323
REGION,MWICO1RCP00X,MWICO1,2030.0,59.4479
REGION,MWICO1RCP00X,MWICO1,2031.0,61.2957
REGION,MWICO1RCP00X,MWICO1,2032.0,63.2083
REGION,MWICO1RCP00X,MWICO1,2033.0,65.1874
REGION,MWICO1RCP00X,MWICO1,2034.0,67.2352
REGION,MWICO1RCP00X,MWICO1,2035.0,70.1575
REGION,MWICO1RCP00X,MWICO1,2036.0,72.426
REGION,MWICO1RCP00X,MWICO1,2037.0,74.7688
REGION,MWICO1RCP00X,MWICO1,2038.0,77.1886
REGION,MWICO1RCP00X,MWICO1,2039.0,79.6883
REGION,MWICO1RCP00X,MWICO1,2040.0,82.2709
REGION,MWICOADIP00X,MWICOA,2015.0,2.3042
REGION,MWICOADIP00X,MWICOA,2016.0,2.2021
REGION,MWICOADIP00X,MWICOA,2017.0,2.2021
REGION,MWICOADIP00X,MWICOA,2018.0,2.3821
REGION,MWICOADIP00X,MWICOA,2019.0,2.4118
REGION,MWICOADIP00X,MWICOA,2020.0,2.4419
REGION,MWICOADIP00X,MWICOA,2021.0,2.4724
REGION,MWICOADIP00X,MWICOA,2022.0,2.5032
REGION,MWICOADIP00X,MWICOA,2023.0,2.5345
REGION,MWICOADIP00X,MWICOA,2024.0,2.5661
REGION,MWICOADIP00X,MWICOA,2025.0,2.5981
REGION,MWICOADIP00X,MWICOA,2026.0,2.6305
REGION,MWICOADIP00X,MWICOA,2027.0,2.6633
REGION,MWICOADIP00X,MWICOA,2028.0,2.6965
REGION,MWICOADIP00X,MWICOA,2029.0,2.7302
REGION,MWICOADIP00X,MWICOA,2030.0,2.7642
REGION,MWICOADIP00X,MWICOA,2031.0,2.7987
REGION,MWICOADIP00X,MWICOA,2032.0,2.8337
REGION,MWICOADIP00X,MWICOA,2033.0,2.869
REGION,MWICOADIP00X,MWICOA,2034.0,2.9048
REGION,MWICOADIP00X,MWICOA,2035.0,2.941
REGION,MWICOADIP00X,MWICOA,2036.0,2.9777
REGION,MWICOADIP00X,MWICOA,2037.0,3.0149
REGION,MWICOADIP00X,MWICOA,2038.0,3.0525
REGION,MWICOADIP00X,MWICOA,2039.0,3.0906
REGION,MWICOADIP00X,MWICOA,2040.0,3.1291
REGION,MWICOAEMP00X,MWICOA,2015.0,0.1982
REGION,MWICOAEMP00X,MWICOA,2016.0,0.2125
REGION,MWICOAEMP00X,MWICOA,2017.0,0.2053
REGION,MWICOAEMP00X,MWICOA,2018.0,0.2053
REGION,MWICOAEMP00X,MWICOA,2019.0,0.2053
REGION,MWICOAEMP00X,MWICOA,2020.0,0.2053
REGION,MWICOAEMP00X,MWICOA,2021.0,0.2053
REGION,MWICOAEMP00X,MWICOA,2022.0,0.2053
REGION,MWICOAEMP00X,MWICOA,2023.0,0.2053
REGION,MWICOAEMP00X,MWICOA,2024.0,0.2053
REGION,MWICOAEMP00X,MWICOA,2025.0,0.203
REGION,MWICOAEMP00X,MWICOA,2040.0,0.0
REGION,MWICOASCC01N,MWICOA,2040.0,0.0
REGION,MWICOASCP01N,MWICOA,2025.0,8.5508
REGION,MWICOASCP01N,MWICOA,2026.0,8.5508
REGION,MWICOASCP01N,MWICOA,2027.0,8.5508
REGION,MWICOASCP01N,MWICOA,2028.0,8.5508
REGION,MWICOASCP01N,MWICOA,2029.0,8.5508
REGION,MWICOASCP01N,MWICOA,2030.0,8.5508
REGION,MWICOASCP01N,MWICOA,2031.0,6.6015
REGION,MWICOASCP01N,MWICOA,2032.0,7.2629
REGION,MWICOASCP01N,MWICOA,2033.0,8.0039
REGION,MWICOASCP01N,MWICOA,2034.0,7.3428
REGION,MWICOASCP01N,MWICOA,2035.0,6.4424
REGION,MWICOASCP01N,MWICOA,2036.0,7.1861
REGION,MWICOASCP01N,MWICOA,2037.0,7.4168
REGION,MWICOASCP01N,MWICOA,2038.0,7.7641
REGION,MWICOASCP01N,MWICOA,2039.0,8.5508
REGION,MWICOASCP01N,MWICOA,2040.0,8.5508
REGION,MWICOASCP01O,MWICOA,2040.0,0.0
REGION,MWIEL1TRP00X,MWIEL1,2015.0,6.8236
REGION,MWIEL1TRP00X,MWIEL1,2016.0,6.8601
REGION,MWIEL1TRP00X,MWIEL1,2017.0,6.0191
REGION,MWIEL1TRP00X,MWIEL1,2018.0,6.6788
REGION,MWIEL1TRP00X,MWIEL1,2019.0,7.8947
REGION,MWIEL1TRP00X,MWIEL1,2020.0,8.0206
REGION,MWIEL1TRP00X,MWIEL1,2021.0,11.1068
REGION,MWIEL1TRP00X,MWIEL1,2022.0,14.3472
REGION,MWIEL1TRP00X,MWIEL1,2023.0,17.756
REGION,MWIEL1TRP00X,MWIEL1,2024.0,21.3531
REGION,MWIEL1TRP00X,MWIEL1,2025.0,24.9141
REGION,MWIEL1TRP00X,MWIEL1,2026.0,28.5908
REGION,MWIEL1TRP00X,MWIEL1,2027.0,30.7195
REGION,MWIEL1TRP00X,MWIEL1,2028.0,33.0637
REGION,MWIEL1TRP00X,MWIEL1,2029.0,34.4572
REGION,MWIEL1TRP00X,MWIEL1,2030.0,35.8037
REGION,MWIEL1TRP00X,MWIEL1,2031.0,37.601
REGION,MWIEL1TRP00X,MWIEL1,2032.0,39.6658
REGION,MWIEL1TRP00X,MWIEL1,2033.0,42.0131
REGION,MWIEL1TRP00X,MWIEL1,2034.0,44.656
REGION,MWIEL1TRP00X,MWIEL1,2035.0,46.9281
REGION,MWIEL1TRP00X,MWIEL1,2036.0,49.3748
REGION,MWIEL1TRP00X,MWIEL1,2037.0,52.0327
REGION,MWIEL1TRP00X,MWIEL1,2038.0,54.9091
REGION,MWIEL1TRP00X,MWIEL1,2039.0,58.0119
REGION,MWIEL1TRP00X,MWIEL1,2040.0,59.9267
REGION,MWIEL2DIP00X,MWIEL2,2015.0,6.4824
REGION,MWIEL2DIP00X,MWIEL2,2016.0,6.5171
REGION,MWIEL2DIP00X,MWIEL2,2017.0,5.7181
REGION,MWIEL2DIP00X,MWIEL2,2018.0,6.3448
REGION,MWIEL2DIP00X,MWIEL2,2019.0,7.5
REGION,MWIEL2DIP00X,MWIEL2,2020.0,7.6195
REGION,MWIEL2DIP00X,MWIEL2,2021.0,8.9036
REGION,MWIEL2DIP00X,MWIEL2,2022.0,10.3361
REGION,MWIEL2DIP00X,MWIEL2,2023.0,11.9305
REGION,MWIEL2DIP00X,MWIEL2,2024.0,13.7057
REGION,MWIEL2DIP00X,MWIEL2,2025.0,15.4485
REGION,MWIEL2DIP00X,MWIEL2,2026.0,17.3031
REGION,MWIEL2DIP00X,MWIEL2,2027.0,18.6158
REGION,MWIEL2DIP00X,MWIEL2,2028.0,20.1342
REGION,MWIEL2DIP00X,MWIEL2,2029.0,20.7502
REGION,MWIEL2DIP00X,MWIEL2,2030.0,21.3222
REGION,MWIEL2DIP00X,MWIEL2,2031.0,22.0935
REGION,MWIEL2DIP00X,MWIEL2,2032.0,23.0498
REGION,MWIEL2DIP00X,MWIEL2,2033.0,24.2003
REGION,MWIEL2DIP00X,MWIEL2,2034.0,25.552
REGION,MWIEL2DIP00X,MWIEL2,2035.0,26.4659
REGION,MWIEL2DIP00X,MWIEL2,2036.0,27.4539
REGION,MWIEL2DIP00X,MWIEL2,2037.0,28.544
REGION,MWIEL2DIP00X,MWIEL2,2038.0,29.7356
REGION,MWIEL2DIP00X,MWIEL2,2039.0,31.0288
REGION,MWIEL2DIP00X,MWIEL2,2040.0,31.0713
REGION,MWIEL3DIP00X,MWIEL2,2021.0,1.6479
REGION,MWIEL3DIP00X,MWIEL2,2022.0,3.2938
REGION,MWIEL3DIP00X,MWIEL2,2023.0,4.9378
REGION,MWIEL3DIP00X,MWIEL2,2024.0,6.5798
REGION,MWIEL3DIP00X,MWIEL2,2025.0,8.2199
REGION,MWIEL3DIP00X,MWIEL2,2026.0,9.8581
REGION,MWIEL3DIP00X,MWIEL2,2027.0,10.5677
REGION,MWIEL3DIP00X,MWIEL2,2028.0,11.2763
REGION,MWIEL3DIP00X,MWIEL2,2029.0,11.9842
REGION,MWIEL3DIP00X,MWIEL2,2030.0,12.6912
REGION,MWIEL3DIP00X,MWIEL2,2031.0,13.6274
REGION,MWIEL3DIP00X,MWIEL2,2032.0,14.6327
REGION,MWIEL3DIP00X,MWIEL2,2033.0,15.7121
REGION,MWIEL3DIP00X,MWIEL2,2034.0,16.8712
REGION,MWIEL3DIP00X,MWIEL2,2035.0,18.1158
REGION,MWIEL3DIP00X,MWIEL2,2036.0,19.4522
REGION,MWIEL3DIP00X,MWIEL2,2037.0,20.8871
REGION,MWIEL3DIP00X,MWIEL2,2038.0,22.428
REGION,MWIEL3DIP00X,MWIEL2,2039.0,24.0825
REGION,MWIEL3DIP00X,MWIEL2,2040.0,25.8591
REGION,MWIEL4DIP00X,MWIEL3,2040.0,0.0
REGION,MWIELMOZBP00,MOZEL1,2020.0,1.0169
REGION,MWIELMOZBP00,MOZEL1,2021.0,4.3059
REGION,MWIELMOZBP00,MOZEL1,2022.0,7.7572
REGION,MWIELMOZBP00,MOZEL1,2023.0,11.3858
REGION,MWIELMOZBP00,MOZEL1,2024.0,15.2125
REGION,MWIELMOZBP00,MOZEL1,2025.0,15.5855
REGION,MWIELMOZBP00,MOZEL1,2026.0,19.496
REGION,MWIELMOZBP00,MOZEL1,2027.0,21.7771
REGION,MWIELMOZBP00,MOZEL1,2028.0,24.285
REGION,MWIELMOZBP00,MOZEL1,2029.0,25.7941
REGION,MWIELMOZBP00,MOZEL1,2030.0,27.2536
REGION,MWIELMOZBP00,MOZEL1,2031.0,29.988
REGION,MWIELMOZBP00,MOZEL1,2032.0,31.9322
REGION,MWIELMOZBP00,MOZEL1,2033.0,34.1409
REGION,MWIELMOZBP00,MOZEL1,2034.0,37.2366
REGION,MWIELMOZBP00,MOZEL1,2035.0,40.0401
REGION,MWIELMOZBP00,MOZEL1,2036.0,42.329
REGION,MWIELMOZBP00,MOZEL1,2037.0,45.0509
REGION,MWIELMOZBP00,MOZEL1,2038.0,47.9548
REGION,MWIELMOZBP00,MOZEL1,2039.0,50.9162
REGION,MWIELMOZBP00,MOZEL1,2040.0,52.9511
REGION,MWIELMOZBP00,MWIEL1,2040.0,0.0
REGION,MWIELTZABP00,MWIEL1,2040.0,0.0
REGION,MWIELTZABP00,TZAEL1,2040.0,0.0
REGION,MWIHFODIP00X,MWIHFO,2015.0,0.9751
REGION,MWIHFODIP00X,MWIHFO,2016.0,1.1784
REGION,MWIHFODIP00X,MWIHFO,2017.0,1.3837
REGION,MWIHFODIP00X,MWIHFO,2018.0,1.6487
REGION,MWIHFODIP00X,MWIHFO,2019.0,1.962
REGION,MWIHFODIP00X,MWIHFO,2020.0,4.1862
REGION,MWIHFODIP00X,MWIHFO,2021.0,4.313
REGION,MWIHFODIP00X,MWIHFO,2022.0,4.4457
REGION,MWIHFODIP00X,MWIHFO,2023.0,4.5843
REGION,MWIHFODIP00X,MWIHFO,2024.0,4.7291
REGION,MWIHFODIP00X,MWIHFO,2025.0,4.8802
REGION,MWIHFODIP00X,MWIHFO,2026.0,5.0574
REGION,MWIHFODIP00X,MWIHFO,2027.0,5.2413
REGION,MWIHFODIP00X,MWIHFO,2028.0,5.4321
REGION,MWIHFODIP00X,MWIHFO,2029.0,5.6298
REGION,MWIHFODIP00X,MWIHFO,2030.0,5.8344
REGION,MWIHFODIP00X,MWIHFO,2031.0,6.0225
REGION,MWIHFODIP00X,MWIHFO,2032.0,6.2169
REGION,MWIHFODIP00X,MWIHFO,2033.0,6.4179
REGION,MWIHFODIP00X,MWIHFO,2034.0,6.6257
REGION,MWIHFODIP00X,MWIHFO,2035.0,6.9201
REGION,MWIHFODIP00X,MWIHFO,2036.0,7.1498
REGION,MWIHFODIP00X,MWIHFO,2037.0,7.3868
REGION,MWIHFODIP00X,MWIHFO,2038.0,7.6315
REGION,MWIHFODIP00X,MWIHFO,2039.0,7.8841
REGION,MWIHFODIP00X,MWIHFO,2040.0,8.1448
REGION,MWIHFOGCP01N,MWIHFO,2025.0,0.0611
REGION,MWIHFOGCP01N,MWIHFO,2026.0,0.0611
REGION,MWIHFOGCP01N,MWIHFO,2027.0,0.0611
REGION,MWIHFOGCP01N,MWIHFO,2028.0,0.0611
REGION,MWIHFOGCP01N,MWIHFO,2029.0,0.056
REGION,MWIHFOGCP01N,MWIHFO,2030.0,0.0509
REGION,MWIHFOGCP01N,MWIHFO,2031.0,0.0458
REGION,MWIHFOGCP01N,MWIHFO,2032.0,0.0407
REGION,MWIHFOGCP01N,MWIHFO,2033.0,0.0356
REGION,MWIHFOGCP01N,MWIHFO,2034.0,0.0305
REGION,MWIHFOGCP01N,MWIHFO,2035.0,0.0255
REGION,MWIHFOGCP01N,MWIHFO,2036.0,0.0204
REGION,MWIHFOGCP01N,MWIHFO,2037.0,0.0153
REGION,MWIHFOGCP01N,MWIHFO,2038.0,0.0102
REGION,MWIHFOGCP01N,MWIHFO,2039.0,0.0064
REGION,MWIHFOGCP01N,MWIHFO,2040.0,0.0
REGION,MWIHFOGCP01O,MWIHFO,2040.0,0.0
REGION,MWILFODIP00X,MWILFO,2015.0,8.7755
REGION,MWILFODIP00X,MWILFO,2016.0,10.6058
REGION,MWILFODIP00X,MWILFO,2017.0,12.4532
REGION,MWILFODIP00X,MWILFO,2018.0,14.8386
REGION,MWILFODIP00X,MWILFO,2019.0,17.658
REGION,MWILFODIP00X,MWILFO,2020.0,37.6754
REGION,MWILFODIP00X,MWILFO,2021.0,38.8169
REGION,MWILFODIP00X,MWILFO,2022.0,40.0109
REGION,MWILFODIP00X,MWILFO,2023.0,41.2586
REGION,MWILFODIP00X,MWILFO,2024.0,42.5617
REGION,MWILFODIP00X,MWILFO,2025.0,43.9219
REGION,MWILFODIP00X,MWILFO,2026.0,45.5162
REGION,MWILFODIP00X,MWILFO,2027.0,47.1717
REGION,MWILFODIP00X,MWILFO,2028.0,48.889
REGION,MWILFODIP00X,MWILFO,2029.0,50.6682
REGION,MWILFODIP00X,MWILFO,2030.0,52.5099
REGION,MWILFODIP00X,MWILFO,2031.0,54.2021
REGION,MWILFODIP00X,MWILFO,2032.0,55.9521
REGION,MWILFODIP00X,MWILFO,2033.0,57.7613
REGION,MWILFODIP00X,MWILFO,2034.0,59.6316
REGION,MWILFODIP00X,MWILFO,2035.0,62.2812
REGION,MWILFODIP00X,MWILFO,2036.0,64.3483
REGION,MWILFODIP00X,MWILFO,2037.0,66.4815
REGION,MWILFODIP00X,MWILFO,2038.0,68.6834
REGION,MWILFODIP00X,MWILFO,2039.0,70.9565
REGION,MWILFODIP00X,MWILFO,2040.0,73.3034
REGION,MWILFOMGRID1,MWILFO,2040.0,0.0
REGION,MWILFORCP00X,MWILFO,2015.0,1.4034
REGION,MWILFORCP00X,MWILFO,2016.0,1.5526
REGION,MWILFORCP00X,MWILFO,2018.0,0.8341
REGION,MWILFORCP00X,MWILFO,2019.0,1.8737
REGION,MWILFORCP00X,MWILFO,2020.0,0.2405
REGION,MWILFORCP00X,MWILFO,2021.0,0.2846
REGION,MWILFORCP00X,MWILFO,2022.0,0.3338
REGION,MWILFORCP00X,MWILFO,2023.0,0.3886
REGION,MWILFORCP00X,MWILFO,2024.0,0.4496
REGION,MWILFORCP00X,MWILFO,2025.0,0.1532
REGION,MWILFORCP00X,MWILFO,2026.0,0.1136
REGION,MWILFORCP00X,MWILFO,2027.0,0.1136
REGION,MWILFORCP00X,MWILFO,2040.0,0.0
REGION,MWILFORCP01N,MWILFO,2040.0,0.0
REGION,MWILFORCP01O,MWILFO,2015.0,3.3723
REGION,MWILFORCP01O,MWILFO,2016.0,3.4764
REGION,MWILFORCP01O,MWILFO,2017.0,1.329
REGION,MWILFORCP01O,MWILFO,2018.0,2.9585
REGION,MWILFORCP01O,MWILFO,2019.0,3.3169
REGION,MWILFORCP01O,MWILFO,2020.0,0.9163
REGION,MWILFORCP01O,MWILFO,2021.0,0.8705
