r,t,f,y,UseByTechnologyAnnual
REGION,KENHFOGCP01N,KENHFO,2018.0,11.8963
REGION,KENHFOGCP01N,KENHFO,2023.0,4.9568
REGION,KENHFOGCP01N,KENHFO,2024.0,4.9568
REGION,KENHFOGCP01N,KENHFO,2025.0,4.9568
REGION,KENHFOGCP01N,KENHFO,2026.0,4.9568
REGION,KENHFOGCP01N,KENHFO,2027.0,4.9568
REGION,KENHFOGCP01N,KENHFO,2028.0,4.9568
REGION,KENHFOGCP01N,KENHFO,2029.0,4.9568
REGION,KENHFOGCP01N,KENHFO,2030.0,4.9568
REGION,KENHFOGCP01N,KENHFO,2031.0,4.9568
REGION,KENHFOGCP01N,KENHFO,2032.0,4.9568
REGION,KENHFOGCP01N,KENHFO,2033.0,4.9568
REGION,KENHFOGCP01N,KENHFO,2034.0,4.9568
REGION,KENHFOGCP01N,KENHFO,2035.0,4.9568
REGION,KENHFOGCP01N,KENHFO,2036.0,4.2978
REGION,KENHFOGCP01N,KENHFO,2037.0,3.6306
REGION,KENHFOGCP01N,KENHFO,2038.0,2.4852
REGION,KENHFOGCP01N,KENHFO,2039.0,2.3919
REGION,KENHFOGCP01N,KENHFO,2040.0,0.0
REGION,KENHFOGCP01O,KENHFO,2015.0,10.0671
REGION,KENHFOGCP01O,KENHFO,2016.0,12.4043
REGION,KENHFOGCP01O,KENHFO,2017.0,25.514
REGION,KENHFOGCP01O,KENHFO,2018.0,22.7672
REGION,KENHFOGCP01O,KENHFO,2019.0,6.8737
REGION,KENHFOGCP01O,KENHFO,2020.0,6.8737
REGION,KENHFOGCP01O,KENHFO,2021.0,6.53
REGION,KENHFOGCP01O,KENHFO,2022.0,6.1863
REGION,KENHFOGCP01O,KENHFO,2023.0,12.1721
REGION,KENHFOGCP01O,KENHFO,2024.0,11.4561
REGION,KENHFOGCP01O,KENHFO,2025.0,10.7401
REGION,KENHFOGCP01O,KENHFO,2026.0,10.0241
REGION,KENHFOGCP01O,KENHFO,2027.0,9.3081
REGION,KENHFOGCP01O,KENHFO,2028.0,8.5921
REGION,KENHFOGCP01O,KENHFO,2029.0,7.8761
REGION,KENHFOGCP01O,KENHFO,2030.0,7.1601
REGION,KENHFOGCP01O,KENHFO,2031.0,6.4441
REGION,KENHFOGCP01O,KENHFO,2032.0,5.7281
REGION,KENHFOGCP01O,KENHFO,2033.0,5.0121
REGION,KENHFOGCP01O,KENHFO,2034.0,4.296
REGION,KENHFOGCP01O,KENHFO,2035.0,3.58
REGION,KENHFOGCP01O,KENHFO,2036.0,2.1578
REGION,KENHFOGCP01O,KENHFO,2037.0,1.6184
REGION,KENHFOGCP01O,KENHFO,2038.0,0.718
REGION,KENHFOGCP01O,KENHFO,2039.0,0.359
REGION,KENHFOGCP01O,KENHFO,2040.0,0.0
REGION,KENLFODIP00X,KENLFO,2015.0,163.4888
REGION,KENLFODIP00X,KENLFO,2016.0,175.2067
REGION,KENLFODIP00X,KENLFO,2017.0,177.7852
REGION,KENLFODIP00X,KENLFO,2018.0,182.5409
REGION,KENLFODIP00X,KENLFO,2019.0,202.7927
REGION,KENLFODIP00X,KENLFO,2020.0,197.9526
REGION,KENLFODIP00X,KENLFO,2021.0,225.3372
REGION,KENLFODIP00X,KENLFO,2022.0,245.175
REGION,KENLFODIP00X,KENLFO,2023.0,264.9189
REGION,KENLFODIP00X,KENLFO,2024.0,284.5749
REGION,KENLFODIP00X,KENLFO,2025.0,304.1548
REGION,KENLFODIP00X,KENLFO,2026.0,330.6196
REGION,KENLFODIP00X,KENLFO,2027.0,357.0223
REGION,KENLFODIP00X,KENLFO,2028.0,383.3647
REGION,KENLFODIP00X,KENLFO,2029.0,409.6532
REGION,KENLFODIP00X,KENLFO,2030.0,435.8954
REGION,KENLFODIP00X,KENLFO,2031.0,470.0249
REGION,KENLFODIP00X,KENLFO,2032.0,504.122
REGION,KENLFODIP00X,KENLFO,2033.0,538.196
REGION,KENLFODIP00X,KENLFO,2034.0,572.2638
REGION,KENLFODIP00X,KENLFO,2035.0,606.3459
REGION,KENLFODIP00X,KENLFO,2036.0,651.4664
REGION,KENLFODIP00X,KENLFO,2037.0,696.6275
REGION,KENLFODIP00X,KENLFO,2038.0,741.8339
REGION,KENLFODIP00X,KENLFO,2039.0,787.0905
REGION,KENLFODIP00X,KENLFO,2040.0,832.4001
REGION,KENLFOEMP00X,KENLFO,2015.0,1.0772
REGION,KENLFOEMP00X,KENLFO,2016.0,0.8777
REGION,KENLFOEMP00X,KENLFO,2017.0,1.0457
REGION,KENLFOEMP00X,KENLFO,2018.0,0.7753
REGION,KENLFOEMP00X,KENLFO,2019.0,0.7753
REGION,KENLFOEMP00X,KENLFO,2020.0,0.7753
REGION,KENLFOEMP00X,KENLFO,2021.0,0.7559
REGION,KENLFOEMP00X,KENLFO,2022.0,0.7366
REGION,KENLFOEMP00X,KENLFO,2023.0,0.7172
REGION,KENLFOEMP00X,KENLFO,2024.0,0.6978
REGION,KENLFOEMP00X,KENLFO,2025.0,0.6784
REGION,KENLFOEMP00X,KENLFO,2026.0,0.659
REGION,KENLFOEMP00X,KENLFO,2027.0,0.6396
REGION,KENLFOEMP00X,KENLFO,2028.0,0.6203
REGION,KENLFOEMP00X,KENLFO,2029.0,0.6009
REGION,KENLFOEMP00X,KENLFO,2030.0,0.5815
REGION,KENLFOEMP00X,KENLFO,2031.0,0.567
REGION,KENLFOEMP00X,KENLFO,2032.0,0.5524
REGION,KENLFOEMP00X,KENLFO,2033.0,0.5379
REGION,KENLFOEMP00X,KENLFO,2034.0,0.5233
REGION,KENLFOEMP00X,KENLFO,2035.0,0.5088
REGION,KENLFOEMP00X,KENLFO,2036.0,0.4943
REGION,KENLFOEMP00X,KENLFO,2037.0,0.4797
REGION,KENLFOEMP00X,KENLFO,2038.0,0.4652
REGION,KENLFOEMP00X,KENLFO,2039.0,0.4507
REGION,KENLFOEMP00X,KENLFO,2040.0,0.4361
REGION,KENLFOMGRID1,KENLFO,2040.0,0.0
REGION,KENLFORCP00X,KENLFO,2015.0,0.1058
REGION,KENLFORCP00X,KENLFO,2016.0,0.5347
REGION,KENLFORCP00X,KENLFO,2017.0,0.5516
REGION,KENLFORCP00X,KENLFO,2018.0,0.5707
REGION,KENLFORCP00X,KENLFO,2019.0,0.3777
REGION,KENLFORCP00X,KENLFO,2020.0,0.386
REGION,KENLFORCP00X,KENLFO,2021.0,0.5711
REGION,KENLFORCP00X,KENLFO,2022.0,0.5429
REGION,KENLFORCP00X,KENLFO,2023.0,0.5153
REGION,KENLFORCP00X,KENLFO,2024.0,0.5153
REGION,KENLFORCP00X,KENLFO,2025.0,0.4094
REGION,KENLFORCP00X,KENLFO,2026.0,0.085
REGION,KENLFORCP00X,KENLFO,2027.0,0.0737
REGION,KENLFORCP00X,KENLFO,2040.0,0.0
REGION,KENLFORCP01N,KENLFO,2040.0,0.0
REGION,KENLFORCP01O,KENLFO,2015.0,5.154
REGION,KENLFORCP01O,KENLFO,2016.0,5.154
REGION,KENLFORCP01O,KENLFO,2017.0,5.154
REGION,KENLFORCP01O,KENLFO,2018.0,5.154
REGION,KENLFORCP01O,KENLFO,2019.0,5.154
REGION,KENLFORCP01O,KENLFO,2020.0,5.154
REGION,KENLFORCP01O,KENLFO,2021.0,4.8963
REGION,KENLFORCP01O,KENLFO,2022.0,4.6386
REGION,KENLFORCP01O,KENLFO,2023.0,4.3809
REGION,KENLFORCP01O,KENLFO,2024.0,4.1232
REGION,KENLFORCP01O,KENLFO,2025.0,3.8655
REGION,KENLFORCP01O,KENLFO,2026.0,3.6078
REGION,KENLFORCP01O,KENLFO,2027.0,3.3501
REGION,KENLFORCP01O,KENLFO,2028.0,3.0924
REGION,KENLFORCP01O,KENLFO,2029.0,2.8347
REGION,KENLFORCP01O,KENLFO,2030.0,2.577
REGION,KENLFORCP01O,KENLFO,2031.0,2.3193
REGION,KENLFORCP01O,KENLFO,2032.0,2.0616
REGION,KENLFORCP01O,KENLFO,2033.0,1.8039
REGION,KENLFORCP01O,KENLFO,2034.0,1.5462
REGION,KENLFORCP01O,KENLFO,2035.0,1.2885
REGION,KENLFORCP01O,KENLFO,2036.0,1.0308
REGION,KENLFORCP01O,KENLFO,2037.0,0.7731
REGION,KENLFORCP01O,KENLFO,2038.0,0.5154
REGION,KENLFORCP01O,KENLFO,2039.0,0.2577
REGION,KENLFORCP01O,KENLFO,2040.0,0.0
REGION,KENLFOSALON1,KENLFO,2040.0,0.0
REGION,KENLNGEXP00X,KENGAS,2040.0,0.0
REGION,KENNGACCC01N,KENGAS,2040.0,0.0
REGION,KENNGACCP01N,KENGAS,2040.0,0.0
REGION,KENNGACCP01O,KENGAS,2040.0,0.0
REGION,KENNGADIP00X,KENGAS,2040.0,0.0
REGION,KENNGAGCP01N,KENGAS,2040.0,0.0
REGION,KENNGAGCP01O,KENGAS,2040.0,0.0
REGION,KENSOLCNP01X,KENSOL,2040.0,0.0
REGION,KENSOLCSP01X,KENSOL,2040.0,0.0
REGION,KENSOLMGRID1,KENSOL,2040.0,0.0
REGION,KENSOLPRP00X,KENSOL,2016.0,0.0167
REGION,KENSOLPRP00X,KENSOL,2017.0,0.0278
REGION,KENSOLPRP00X,KENSOL,2018.0,0.0278
REGION,KENSOLPRP00X,KENSOL,2019.0,0.0278
REGION,KENSOLPRP00X,KENSOL,2020.0,0.0278
REGION,KENSOLPRP00X,KENSOL,2021.0,0.0278
REGION,KENSOLPRP00X,KENSOL,2022.0,0.0278
REGION,KENSOLPRP00X,KENSOL,2023.0,0.0278
REGION,KENSOLPRP00X,KENSOL,2024.0,0.0278
REGION,KENSOLPRP00X,KENSOL,2025.0,0.0278
REGION,KENSOLPRP00X,KENSOL,2026.0,0.0278
REGION,KENSOLPRP00X,KENSOL,2027.0,0.0278
REGION,KENSOLPRP00X,KENSOL,2028.0,0.0278
REGION,KENSOLPRP00X,KENSOL,2029.0,2.0661
REGION,KENSOLPRP00X,KENSOL,2030.0,4.0869
REGION,KENSOLPRP00X,KENSOL,2031.0,6.9931
REGION,KENSOLPRP00X,KENSOL,2032.0,10.2425
REGION,KENSOLPRP00X,KENSOL,2033.0,13.6003
REGION,KENSOLPRP00X,KENSOL,2034.0,16.9551
REGION,KENSOLPRP00X,KENSOL,2035.0,20.3169
REGION,KENSOLPRP00X,KENSOL,2036.0,24.5191
REGION,KENSOLPRP00X,KENSOL,2037.0,28.7409
REGION,KENSOLPRP00X,KENSOL,2038.0,32.9848
REGION,KENSOLPRP00X,KENSOL,2039.0,37.2529
REGION,KENSOLPRP00X,KENSOL,2040.0,41.1172
REGION,KENSOLPRSAL1,KENSOL,2040.0,0.0
REGION,KENSOLPRSAL2,KENSOL,2040.0,0.0
REGION,KENSOLPRSAL3,KENSOL,2040.0,0.0
REGION,KENSOLPRSAL4,KENSOL,2040.0,0.0
REGION,KENSOLPRSAL5,KENSOL,2040.0,0.0
REGION,KENSOLPSP00X,KENSOL,2040.0,0.0
REGION,KENSOLPUP00X,KENSOL,2015.0,0.127
REGION,KENSOLPUP00X,KENSOL,2016.0,0.127
REGION,KENSOLPUP00X,KENSOL,2017.0,0.127
REGION,KENSOLPUP00X,KENSOL,2018.0,0.1284
REGION,KENSOLPUP00X,KENSOL,2019.0,0.6402
REGION,KENSOLPUP00X,KENSOL,2020.0,1.58
REGION,KENSOLPUP00X,KENSOL,2021.0,2.1859
REGION,KENSOLPUP00X,KENSOL,2022.0,2.6806
REGION,KENSOLPUP00X,KENSOL,2023.0,3.2865
REGION,KENSOLPUP00X,KENSOL,2024.0,4.0093
REGION,KENSOLPUP00X,KENSOL,2025.0,4.0032
REGION,KENSOLPUP00X,KENSOL,2026.0,3.9971
REGION,KENSOLPUP00X,KENSOL,2027.0,3.9909
REGION,KENSOLPUP00X,KENSOL,2028.0,3.9848
REGION,KENSOLPUP00X,KENSOL,2029.0,3.9787
REGION,KENSOLPUP00X,KENSOL,2030.0,3.9726
REGION,KENSOLPUP00X,KENSOL,2031.0,3.9665
REGION,KENSOLPUP00X,KENSOL,2032.0,3.9604
REGION,KENSOLPUP00X,KENSOL,2033.0,3.9543
REGION,KENSOLPUP00X,KENSOL,2034.0,3.9482
REGION,KENSOLPUP00X,KENSOL,2035.0,3.9421
REGION,KENSOLPUP00X,KENSOL,2036.0,3.936
REGION,KENSOLPUP00X,KENSOL,2037.0,3.9299
REGION,KENSOLPUP00X,KENSOL,2038.0,3.9237
REGION,KENSOLPUP00X,KENSOL,2039.0,3.9176
REGION,KENSOLPUP00X,KENSOL,2040.0,3.9129
REGION,KENURNPWP01N,KENURN,2040.0,0.0
REGION,KENURNPWP01O,KENURN,2040.0,0.0
REGION,KENWINMGRID1,KENWIN,2040.0,0.0
REGION,KENWINOFP00X,KENWIN,2040.0,0.0
REGION,KENWINONP00X,KENWIN,2015.0,0.4138
REGION,KENWINONP00X,KENWIN,2016.0,0.4138
REGION,KENWINONP00X,KENWIN,2017.0,0.4138
REGION,KENWINONP00X,KENWIN,2018.0,1.9713
REGION,KENWINONP00X,KENWIN,2019.0,6.07
REGION,KENWINONP00X,KENWIN,2020.0,7.6228
REGION,KENWINONP00X,KENWIN,2021.0,9.3157
REGION,KENWINONP00X,KENWIN,2022.0,12.2663
REGION,KENWINONP00X,KENWIN,2023.0,12.8723
REGION,KENWINONP00X,KENWIN,2024.0,14.4099
REGION,KENWINONP00X,KENWIN,2025.0,14.3946
REGION,KENWINONP00X,KENWIN,2026.0,14.3794
REGION,KENWINONP00X,KENWIN,2027.0,14.3642
REGION,KENWINONP00X,KENWIN,2028.0,14.349
REGION,KENWINONP00X,KENWIN,2029.0,14.3338
REGION,KENWINONP00X,KENWIN,2030.0,14.3186
REGION,KENWINONP00X,KENWIN,2031.0,14.3033
REGION,KENWINONP00X,KENWIN,2032.0,14.2881
REGION,KENWINONP00X,KENWIN,2033.0,14.2729
REGION,KENWINONP00X,KENWIN,2034.0,14.2577
REGION,KENWINONP00X,KENWIN,2035.0,14.2425
REGION,KENWINONP00X,KENWIN,2036.0,14.2273
REGION,KENWINONP00X,KENWIN,2037.0,14.212
REGION,KENWINONP00X,KENWIN,2038.0,14.1968
REGION,KENWINONP00X,KENWIN,2039.0,14.1816
REGION,KENWINONP00X,KENWIN,2040.0,14.0569
REGION,LBRBIOCHC01N,LBRBIO,2040.0,0.0
REGION,LBRBIOCHP01N,LBRBIO,2040.0,0.0
REGION,LBRBIOCHP01O,LBRBIO,2040.0,0.0
REGION,LBRBIODIP00X,LBRBIO,2015.0,67.2604
REGION,LBRBIODIP00X,LBRBIO,2016.0,68.0216
REGION,LBRBIODIP00X,LBRBIO,2017.0,67.9716
REGION,LBRBIODIP00X,LBRBIO,2018.0,70.1547
REGION,LBRBIODIP00X,LBRBIO,2019.0,73.8678
REGION,LBRBIODIP00X,LBRBIO,2020.0,84.8802
REGION,LBRBIODIP00X,LBRBIO,2021.0,86.7778
REGION,LBRBIODIP00X,LBRBIO,2022.0,88.3386
REGION,LBRBIODIP00X,LBRBIO,2023.0,89.5157
REGION,LBRBIODIP00X,LBRBIO,2024.0,90.2489
REGION,LBRBIODIP00X,LBRBIO,2025.0,95.8323
REGION,LBRBIODIP00X,LBRBIO,2026.0,101.0827
REGION,LBRBIODIP00X,LBRBIO,2027.0,106.0014
REGION,LBRBIODIP00X,LBRBIO,2028.0,110.5868
REGION,LBRBIODIP00X,LBRBIO,2029.0,114.8351
REGION,LBRBIODIP00X,LBRBIO,2030.0,120.2644
REGION,LBRBIODIP00X,LBRBIO,2031.0,124.9983
REGION,LBRBIODIP00X,LBRBIO,2032.0,129.0258
REGION,LBRBIODIP00X,LBRBIO,2033.0,132.3285
REGION,LBRBIODIP00X,LBRBIO,2034.0,134.8801
REGION,LBRBIODIP00X,LBRBIO,2035.0,136.5633
REGION,LBRBIODIP00X,LBRBIO,2036.0,135.9411
REGION,LBRBIODIP00X,LBRBIO,2037.0,132.6069
REGION,LBRBIODIP00X,LBRBIO,2038.0,125.8609
REGION,LBRBIODIP00X,LBRBIO,2039.0,114.3302
REGION,LBRBIODIP00X,LBRBIO,2040.0,103.8558
REGION,LBRCO1DIP00X,LBRCO1,2040.0,0.0
REGION,LBRCO1R1P00X,LBRCO2,2040.0,0.0
REGION,LBRCO1R2P00X,LBRCO2,2040.0,0.0
REGION,LBRCO1RCP00X,LBRCO1,2040.0,0.0
REGION,LBRCOADIP00X,LBRCOA,2040.0,0.0
REGION,LBRCOASCC01N,LBRCOA,2040.0,0.0
REGION,LBRCOASCP01N,LBRCOA,2036.0,12.0691
REGION,LBRCOASCP01N,LBRCOA,2037.0,17.4138
REGION,LBRCOASCP01N,LBRCOA,2038.0,17.4138
REGION,LBRCOASCP01N,LBRCOA,2039.0,17.4138
REGION,LBRCOASCP01N,LBRCOA,2040.0,17.4138
REGION,LBRCOASCP01O,LBRCOA,2040.0,0.0
REGION,LBREL1TRP00X,LBREL1,2015.0,1.368
REGION,LBREL1TRP00X,LBREL1,2016.0,1.3395
REGION,LBREL1TRP00X,LBREL1,2017.0,1.4024
REGION,LBREL1TRP00X,LBREL1,2018.0,1.4623
REGION,LBREL1TRP00X,LBREL1,2019.0,1.5058
REGION,LBREL1TRP00X,LBREL1,2020.0,1.5033
REGION,LBREL1TRP00X,LBREL1,2021.0,2.3932
REGION,LBREL1TRP00X,LBREL1,2022.0,3.2723
REGION,LBREL1TRP00X,LBREL1,2023.0,4.1544
REGION,LBREL1TRP00X,LBREL1,2024.0,5.0296
REGION,LBREL1TRP00X,LBREL1,2025.0,5.9415
REGION,LBREL1TRP00X,LBREL1,2026.0,6.8754
REGION,LBREL1TRP00X,LBREL1,2027.0,7.1362
REGION,LBREL1TRP00X,LBREL1,2028.0,7.3467
REGION,LBREL1TRP00X,LBREL1,2029.0,7.5044
REGION,LBREL1TRP00X,LBREL1,2030.0,7.5025
REGION,LBREL1TRP00X,LBREL1,2031.0,7.7611
REGION,LBREL1TRP00X,LBREL1,2032.0,7.9324
REGION,LBREL1TRP00X,LBREL1,2033.0,8.1093
REGION,LBREL1TRP00X,LBREL1,2034.0,8.4205
REGION,LBREL1TRP00X,LBREL1,2035.0,8.7965
REGION,LBREL1TRP00X,LBREL1,2036.0,9.1862
REGION,LBREL1TRP00X,LBREL1,2037.0,9.5902
REGION,LBREL1TRP00X,LBREL1,2038.0,10.0092
REGION,LBREL1TRP00X,LBREL1,2039.0,10.4439
REGION,LBREL1TRP00X,LBREL1,2040.0,10.9053
REGION,LBREL2DIP00X,LBREL2,2015.0,1.2996
REGION,LBREL2DIP00X,LBREL2,2016.0,1.2725
REGION,LBREL2DIP00X,LBREL2,2017.0,1.3322
REGION,LBREL2DIP00X,LBREL2,2018.0,1.3892
REGION,LBREL2DIP00X,LBREL2,2019.0,1.4305
REGION,LBREL2DIP00X,LBREL2,2020.0,1.4282
REGION,LBREL2DIP00X,LBREL2,2021.0,1.4471
REGION,LBREL2DIP00X,LBREL2,2022.0,1.4577
REGION,LBREL2DIP00X,LBREL2,2023.0,1.4731
REGION,LBREL2DIP00X,LBREL2,2024.0,1.4838
REGION,LBREL2DIP00X,LBREL2,2025.0,1.5313
REGION,LBREL2DIP00X,LBREL2,2026.0,1.6018
REGION,LBREL2DIP00X,LBREL2,2027.0,1.6242
REGION,LBREL2DIP00X,LBREL2,2028.0,1.5994
REGION,LBREL2DIP00X,LBREL2,2029.0,1.525
REGION,LBREL2DIP00X,LBREL2,2030.0,1.2994
REGION,LBREL2DIP00X,LBREL2,2031.0,1.2911
REGION,LBREL2DIP00X,LBREL2,2032.0,1.1887
REGION,LBREL2DIP00X,LBREL2,2033.0,1.0799
REGION,LBREL2DIP00X,LBREL2,2034.0,1.0868
REGION,LBREL2DIP00X,LBREL2,2035.0,1.1426
REGION,LBREL2DIP00X,LBREL2,2036.0,1.1982
REGION,LBREL2DIP00X,LBREL2,2037.0,1.2538
REGION,LBREL2DIP00X,LBREL2,2038.0,1.3092
REGION,LBREL2DIP00X,LBREL2,2039.0,1.3646
REGION,LBREL2DIP00X,LBREL2,2040.0,1.4298
REGION,LBREL3DIP00X,LBREL2,2021.0,0.8265
REGION,LBREL3DIP00X,LBREL2,2022.0,1.651
REGION,LBREL3DIP00X,LBREL2,2023.0,2.4736
REGION,LBREL3DIP00X,LBREL2,2024.0,3.2943
REGION,LBREL3DIP00X,LBREL2,2025.0,4.1131
REGION,LBREL3DIP00X,LBREL2,2026.0,4.9299
REGION,LBREL3DIP00X,LBREL2,2027.0,5.1552
REGION,LBREL3DIP00X,LBREL2,2028.0,5.38
REGION,LBREL3DIP00X,LBREL2,2029.0,5.6042
REGION,LBREL3DIP00X,LBREL2,2030.0,5.8279
REGION,LBREL3DIP00X,LBREL2,2031.0,6.082
REGION,LBREL3DIP00X,LBREL2,2032.0,6.3471
REGION,LBREL3DIP00X,LBREL2,2033.0,6.6239
REGION,LBREL3DIP00X,LBREL2,2034.0,6.9127
REGION,LBREL3DIP00X,LBREL2,2035.0,7.2141
REGION,LBREL3DIP00X,LBREL2,2036.0,7.5286
REGION,LBREL3DIP00X,LBREL2,2037.0,7.8569
REGION,LBREL3DIP00X,LBREL2,2038.0,8.1995
REGION,LBREL3DIP00X,LBREL2,2039.0,8.5571
REGION,LBREL3DIP00X,LBREL2,2040.0,8.9302
REGION,LBREL4DIP00X,LBREL3,2040.0,0.0
REGION,LBRELGINBP00,GINEL1,2018.0,4.1771
REGION,LBRELGINBP00,GINEL1,2019.0,3.6644
REGION,LBRELGINBP00,GINEL1,2021.0,0.6438
REGION,LBRELGINBP00,GINEL1,2024.0,0.0677
REGION,LBRELGINBP00,GINEL1,2025.0,0.1118
REGION,LBRELGINBP00,GINEL1,2026.0,0.5351
REGION,LBRELGINBP00,GINEL1,2027.0,0.0858
REGION,LBRELGINBP00,GINEL1,2028.0,0.9441
REGION,LBRELGINBP00,GINEL1,2036.0,0.751
REGION,LBRELGINBP00,GINEL1,2037.0,2.3768
REGION,LBRELGINBP00,GINEL1,2038.0,0.0287
REGION,LBRELGINBP00,GINEL1,2039.0,0.5856
REGION,LBRELGINBP00,GINEL1,2040.0,0.5767
REGION,LBRELGINBP00,LBREL1,2020.0,0.0927
REGION,LBRELGINBP00,LBREL1,2030.0,0.1177
REGION,LBRELGINBP00,LBREL1,2036.0,0.0327
REGION,LBRELGINBP00,LBREL1,2037.0,0.4899
REGION,LBRELGINBP00,LBREL1,2038.0,1.011
REGION,LBRELGINBP00,LBREL1,2039.0,0.9141
REGION,LBRELGINBP00,LBREL1,2040.0,0.8123
REGION,LBRELSLEBP00,LBREL1,2022.0,1.7816
REGION,LBRELSLEBP00,LBREL1,2023.0,0.0381
REGION,LBRELSLEBP00,LBREL1,2032.0,0.1814
REGION,LBRELSLEBP00,LBREL1,2033.0,0.1062
REGION,LBRELSLEBP00,LBREL1,2034.0,0.1023
REGION,LBRELSLEBP00,LBREL1,2035.0,0.5528
REGION,LBRELSLEBP00,LBREL1,2036.0,4.0772
REGION,LBRELSLEBP00,LBREL1,2037.0,4.7154
REGION,LBRELSLEBP00,LBREL1,2038.0,4.7704
REGION,LBRELSLEBP00,LBREL1,2039.0,4.3995
REGION,LBRELSLEBP00,LBREL1,2040.0,3.7792
REGION,LBRELSLEBP00,SLEEL1,2018.0,3.0516
REGION,LBRELSLEBP00,SLEEL1,2019.0,3.6101
REGION,LBRELSLEBP00,SLEEL1,2027.0,0.7153
REGION,LBRELSLEBP00,SLEEL1,2028.0,1.2535
REGION,LBRELSLEBP00,SLEEL1,2029.0,0.3391
REGION,LBRELSLEBP00,SLEEL1,2034.0,0.0007
REGION,LBRELSLEBP00,SLEEL1,2035.0,0.4987
REGION,LBRELSLEBP00,SLEEL1,2036.0,1.0327
REGION,LBRELSLEBP00,SLEEL1,2038.0,3.588
REGION,LBRELSLEBP00,SLEEL1,2039.0,3.204
REGION,LBRELSLEBP00,SLEEL1,2040.0,3.3936
REGION,LBRHFODIP00X,LBRHFO,2015.0,0.9178
REGION,LBRHFODIP00X,LBRHFO,2016.0,1.0924
REGION,LBRHFODIP00X,LBRHFO,2017.0,1.2671
REGION,LBRHFODIP00X,LBRHFO,2018.0,1.0924
REGION,LBRHFODIP00X,LBRHFO,2019.0,1.3401
REGION,LBRHFODIP00X,LBRHFO,2020.0,1.15
REGION,LBRHFODIP00X,LBRHFO,2021.0,1.2954
REGION,LBRHFODIP00X,LBRHFO,2022.0,1.4462
REGION,LBRHFODIP00X,LBRHFO,2023.0,1.6027
REGION,LBRHFODIP00X,LBRHFO,2024.0,1.7652
REGION,LBRHFODIP00X,LBRHFO,2025.0,2.0105
REGION,LBRHFODIP00X,LBRHFO,2026.0,2.2621
REGION,LBRHFODIP00X,LBRHFO,2027.0,2.52
REGION,LBRHFODIP00X,LBRHFO,2028.0,2.7842
REGION,LBRHFODIP00X,LBRHFO,2029.0,3.0547
REGION,LBRHFODIP00X,LBRHFO,2030.0,3.386
REGION,LBRHFODIP00X,LBRHFO,2031.0,3.7233
REGION,LBRHFODIP00X,LBRHFO,2032.0,4.0668
REGION,LBRHFODIP00X,LBRHFO,2033.0,4.416
REGION,LBRHFODIP00X,LBRHFO,2034.0,4.771
REGION,LBRHFODIP00X,LBRHFO,2035.0,5.1915
REGION,LBRHFODIP00X,LBRHFO,2036.0,5.6174
REGION,LBRHFODIP00X,LBRHFO,2037.0,6.0484
REGION,LBRHFODIP00X,LBRHFO,2038.0,6.4842
REGION,LBRHFODIP00X,LBRHFO,2039.0,6.9247
REGION,LBRHFODIP00X,LBRHFO,2040.0,7.395
REGION,LBRHFOGCP01N,LBRHFO,2018.0,2.7734
REGION,LBRHFOGCP01N,LBRHFO,2019.0,2.7734
REGION,LBRHFOGCP01N,LBRHFO,2020.0,2.7734
REGION,LBRHFOGCP01N,LBRHFO,2021.0,0.9368
REGION,LBRHFOGCP01N,LBRHFO,2022.0,0.8857
REGION,LBRHFOGCP01N,LBRHFO,2023.0,2.7734
REGION,LBRHFOGCP01N,LBRHFO,2024.0,2.7734
REGION,LBRHFOGCP01N,LBRHFO,2025.0,2.7734
REGION,LBRHFOGCP01N,LBRHFO,2026.0,2.7734
REGION,LBRHFOGCP01N,LBRHFO,2027.0,2.7734
REGION,LBRHFOGCP01N,LBRHFO,2028.0,2.7734
REGION,LBRHFOGCP01N,LBRHFO,2029.0,2.7734
REGION,LBRHFOGCP01N,LBRHFO,2030.0,2.7734
REGION,LBRHFOGCP01N,LBRHFO,2031.0,2.7734
REGION,LBRHFOGCP01N,LBRHFO,2032.0,2.7734
REGION,LBRHFOGCP01N,LBRHFO,2033.0,2.7734
REGION,LBRHFOGCP01N,LBRHFO,2034.0,2.7734
REGION,LBRHFOGCP01N,LBRHFO,2035.0,2.7734
REGION,LBRHFOGCP01N,LBRHFO,2036.0,2.7734
REGION,LBRHFOGCP01N,LBRHFO,2037.0,1.4405
REGION,LBRHFOGCP01N,LBRHFO,2038.0,1.6963
REGION,LBRHFOGCP01N,LBRHFO,2039.0,1.4405
REGION,LBRHFOGCP01N,LBRHFO,2040.0,1.4405
REGION,LBRHFOGCP01O,LBRHFO,2015.0,2.7331
REGION,LBRHFOGCP01O,LBRHFO,2016.0,2.6517
REGION,LBRHFOGCP01O,LBRHFO,2017.0,1.6405
REGION,LBRHFOGCP01O,LBRHFO,2018.0,8.2025
REGION,LBRHFOGCP01O,LBRHFO,2019.0,8.2025
REGION,LBRHFOGCP01O,LBRHFO,2020.0,8.2025
REGION,LBRHFOGCP01O,LBRHFO,2021.0,6.3934
REGION,LBRHFOGCP01O,LBRHFO,2022.0,6.4833
REGION,LBRHFOGCP01O,LBRHFO,2023.0,6.9721
REGION,LBRHFOGCP01O,LBRHFO,2024.0,6.562
REGION,LBRHFOGCP01O,LBRHFO,2025.0,6.1519
