r,t,y,TotalCapacityAnnual
REGION,GINNGAPRP00X,2040,2599974.0
REGION,GINNGGCP01N,2040,0.0
REGION,GINNGGCP01O,2040,0.0
REGION,GINSOLARP00X,2015,99999.0
REGION,GINSOLARP00X,2016,199998.0
REGION,GINSOLARP00X,2017,299997.0
REGION,GINSOLARP00X,2018,399996.0
REGION,GINSOLARP00X,2019,499995.0
REGION,GINSOLARP00X,2020,599994.0
REGION,GINSOLARP00X,2021,699993.0
REGION,GINSOLARP00X,2022,799992.0
REGION,GINSOLARP00X,2023,899991.0
REGION,GINSOLARP00X,2024,999990.0
REGION,GINSOLARP00X,2025,1099989.0
REGION,GINSOLARP00X,2026,1199988.0
REGION,GINSOLARP00X,2027,1299987.0
REGION,GINSOLARP00X,2028,1399986.0
REGION,GINSOLARP00X,2029,1499985.0
REGION,GINSOLARP00X,2030,1599984.0
REGION,GINSOLARP00X,2031,1699983.0
REGION,GINSOLARP00X,2032,1799982.0
REGION,GINSOLARP00X,2033,1899981.0
REGION,GINSOLARP00X,2034,1999980.0
REGION,GINSOLARP00X,2035,2099979.0
REGION,GINSOLARP00X,2036,2199978.0
REGION,GINSOLARP00X,2037,2299977.0
REGION,GINSOLARP00X,2038,2399976.0
REGION,GINSOLARP00X,2039,2499975.0
REGION,GINSOLARP00X,2040,2599974.0
REGION,GINSOLCNP01X,2040,0.0
REGION,GINSOLCSP01X,2040,0.0
REGION,GINSOLMGRID1,2040,0.0
REGION,GINSOLPRP00X,2030,0.036362866224421954
REGION,GINSOLPRP00X,2031,0.08562671439510797
REGION,GINSOLPRP00X,2032,0.13796126990522925
REGION,GINSOLPRP00X,2033,0.190601076520038
REGION,GINSOLPRP00X,2034,0.243602973452095
REGION,GINSOLPRP00X,2035,0.3058172662767037
REGION,GINSOLPRP00X,2036,0.31986890994630934
REGION,GINSOLPRP00X,2037,0.33396777785817433
REGION,GINSOLPRP00X,2038,0.3481193610724644
REGION,GINSOLPRP00X,2039,0.3623188566484103
REGION,GINSOLPRP00X,2040,0.37896483317630164
REGION,GINSOLPRSAL1,2040,0.0
REGION,GINSOLPRSAL2,2040,0.0
REGION,GINSOLPRSAL3,2040,0.0
REGION,GINSOLPRSAL4,2040,0.0
REGION,GINSOLPRSAL5,2040,0.0
REGION,GINSOLPSP00X,2040,0.0
REGION,GINSOLPUP00X,2040,0.0
REGION,GINURNIMP00X,2015,99999.0
REGION,GINURNIMP00X,2016,199998.0
REGION,GINURNIMP00X,2017,299997.0
REGION,GINURNIMP00X,2018,399996.0
REGION,GINURNIMP00X,2019,499995.0
REGION,GINURNIMP00X,2020,599994.0
REGION,GINURNIMP00X,2021,699993.0
REGION,GINURNIMP00X,2022,799992.0
REGION,GINURNIMP00X,2023,899991.0
REGION,GINURNIMP00X,2024,999990.0
REGION,GINURNIMP00X,2025,1099989.0
REGION,GINURNIMP00X,2026,1199988.0
REGION,GINURNIMP00X,2027,1299987.0
REGION,GINURNIMP00X,2028,1399986.0
REGION,GINURNIMP00X,2029,1499985.0
REGION,GINURNIMP00X,2030,1599984.0
REGION,GINURNIMP00X,2031,1699983.0
REGION,GINURNIMP00X,2032,1799982.0
REGION,GINURNIMP00X,2033,1899981.0
REGION,GINURNIMP00X,2034,1999980.0
REGION,GINURNIMP00X,2035,2099979.0
REGION,GINURNIMP00X,2036,2199978.0
REGION,GINURNIMP00X,2037,2299977.0
REGION,GINURNIMP00X,2038,2399976.0
REGION,GINURNIMP00X,2039,2499975.0
REGION,GINURNIMP00X,2040,2599974.0
REGION,GINURNPRP00X,2015,99999.0
REGION,GINURNPRP00X,2016,199998.0
REGION,GINURNPRP00X,2017,299997.0
REGION,GINURNPRP00X,2018,399996.0
REGION,GINURNPRP00X,2019,499995.0
REGION,GINURNPRP00X,2020,599994.0
REGION,GINURNPRP00X,2021,699993.0
REGION,GINURNPRP00X,2022,799992.0
REGION,GINURNPRP00X,2023,899991.0
REGION,GINURNPRP00X,2024,999990.0
REGION,GINURNPRP00X,2025,1099989.0
REGION,GINURNPRP00X,2026,1199988.0
REGION,GINURNPRP00X,2027,1299987.0
REGION,GINURNPRP00X,2028,1399986.0
REGION,GINURNPRP00X,2029,1499985.0
REGION,GINURNPRP00X,2030,1599984.0
REGION,GINURNPRP00X,2031,1699983.0
REGION,GINURNPRP00X,2032,1799982.0
REGION,GINURNPRP00X,2033,1899981.0
REGION,GINURNPRP00X,2034,1999980.0
REGION,GINURNPRP00X,2035,2099979.0
REGION,GINURNPRP00X,2036,2199978.0
REGION,GINURNPRP00X,2037,2299977.0
REGION,GINURNPRP00X,2038,2399976.0
REGION,GINURNPRP00X,2039,2499975.0
REGION,GINURNPRP00X,2040,2599974.0
REGION,GINURNPWP01N,2040,0.0
REGION,GINURNPWP01O,2040,0.0
REGION,GINWINMGRID1,2040,0.0
REGION,GINWINOFP00X,2040,0.0
REGION,GINWINONP00X,2040,0.0
REGION,GINWINPRP00X,2015,99999.0
REGION,GINWINPRP00X,2016,199998.0
REGION,GINWINPRP00X,2017,299997.0
REGION,GINWINPRP00X,2018,399996.0
REGION,GINWINPRP00X,2019,499995.0
REGION,GINWINPRP00X,2020,599994.0
REGION,GINWINPRP00X,2021,699993.0
REGION,GINWINPRP00X,2022,799992.0
REGION,GINWINPRP00X,2023,899991.0
REGION,GINWINPRP00X,2024,999990.0
REGION,GINWINPRP00X,2025,1099989.0
REGION,GINWINPRP00X,2026,1199988.0
REGION,GINWINPRP00X,2027,1299987.0
REGION,GINWINPRP00X,2028,1399986.0
REGION,GINWINPRP00X,2029,1499985.0
REGION,GINWINPRP00X,2030,1599984.0
REGION,GINWINPRP00X,2031,1699983.0
REGION,GINWINPRP00X,2032,1799982.0
REGION,GINWINPRP00X,2033,1899981.0
REGION,GINWINPRP00X,2034,1999980.0
REGION,GINWINPRP00X,2035,2099979.0
REGION,GINWINPRP00X,2036,2199978.0
REGION,GINWINPRP00X,2037,2299977.0
REGION,GINWINPRP00X,2038,2399976.0
REGION,GINWINPRP00X,2039,2499975.0
REGION,GINWINPRP00X,2040,2599974.0
REGION,GMBBACKSTOP,2040,0.0
REGION,GMBBIOCHC01N,2040,0.0
REGION,GMBBIOCHP01N,2021,0.009438971159046855
REGION,GMBBIOCHP01N,2022,0.009502452694865894
REGION,GMBBIOCHP01N,2023,0.009502452694865894
REGION,GMBBIOCHP01N,2024,0.009502452694865894
REGION,GMBBIOCHP01N,2025,0.009502452694865894
REGION,GMBBIOCHP01N,2026,0.009502452694865894
REGION,GMBBIOCHP01N,2027,0.009502452694865894
REGION,GMBBIOCHP01N,2028,0.009502452694865894
REGION,GMBBIOCHP01N,2029,0.009502452694865894
REGION,GMBBIOCHP01N,2030,0.009502452694865894
REGION,GMBBIOCHP01N,2031,0.009502452694865894
REGION,GMBBIOCHP01N,2032,0.009502452694865894
REGION,GMBBIOCHP01N,2033,0.009502452694865894
REGION,GMBBIOCHP01N,2034,0.009502452694865894
REGION,GMBBIOCHP01N,2035,0.009502452694865894
REGION,GMBBIOCHP01N,2036,0.009502452694865894
REGION,GMBBIOCHP01N,2037,0.009502452694865894
REGION,GMBBIOCHP01N,2038,0.009502452694865894
REGION,GMBBIOCHP01N,2039,0.009502452694865894
REGION,GMBBIOCHP01N,2040,0.009502452694865894
REGION,GMBBIOCHP01O,2040,0.0
REGION,GMBBIODIP00X,2015,99999.0
REGION,GMBBIODIP00X,2016,199998.0
REGION,GMBBIODIP00X,2017,299997.0
REGION,GMBBIODIP00X,2018,399996.0
REGION,GMBBIODIP00X,2019,499995.0
REGION,GMBBIODIP00X,2020,599994.0
REGION,GMBBIODIP00X,2021,699993.0
REGION,GMBBIODIP00X,2022,799992.0
REGION,GMBBIODIP00X,2023,899991.0
REGION,GMBBIODIP00X,2024,999990.0
REGION,GMBBIODIP00X,2025,1099989.0
REGION,GMBBIODIP00X,2026,1199988.0
REGION,GMBBIODIP00X,2027,1299987.0
REGION,GMBBIODIP00X,2028,1399986.0
REGION,GMBBIODIP00X,2029,1499985.0
REGION,GMBBIODIP00X,2030,1599984.0
REGION,GMBBIODIP00X,2031,1699983.0
REGION,GMBBIODIP00X,2032,1799982.0
REGION,GMBBIODIP00X,2033,1899981.0
REGION,GMBBIODIP00X,2034,1999980.0
REGION,GMBBIODIP00X,2035,2099979.0
REGION,GMBBIODIP00X,2036,2199978.0
REGION,GMBBIODIP00X,2037,2299977.0
REGION,GMBBIODIP00X,2038,2399976.0
REGION,GMBBIODIP00X,2039,2499975.0
REGION,GMBBIODIP00X,2040,2599974.0
REGION,GMBBIOEMP00X,2015,99999.0
REGION,GMBBIOEMP00X,2016,199998.0
REGION,GMBBIOEMP00X,2017,299997.0
REGION,GMBBIOEMP00X,2018,399996.0
REGION,GMBBIOEMP00X,2019,499995.0
REGION,GMBBIOEMP00X,2020,599994.0
REGION,GMBBIOEMP00X,2021,699993.0
REGION,GMBBIOEMP00X,2022,799992.0
REGION,GMBBIOEMP00X,2023,899991.0
REGION,GMBBIOEMP00X,2024,999990.0
REGION,GMBBIOEMP00X,2025,1099989.0
REGION,GMBBIOEMP00X,2026,1199988.0
REGION,GMBBIOEMP00X,2027,1299987.0
REGION,GMBBIOEMP00X,2028,1399986.0
REGION,GMBBIOEMP00X,2029,1499985.0
REGION,GMBBIOEMP00X,2030,1599984.0
REGION,GMBBIOEMP00X,2031,1699983.0
REGION,GMBBIOEMP00X,2032,1799982.0
REGION,GMBBIOEMP00X,2033,1899981.0
REGION,GMBBIOEMP00X,2034,1999980.0
REGION,GMBBIOEMP00X,2035,2099979.0
REGION,GMBBIOEMP00X,2036,2199978.0
REGION,GMBBIOEMP00X,2037,2299977.0
REGION,GMBBIOEMP00X,2038,2399976.0
REGION,GMBBIOEMP00X,2039,2499975.0
REGION,GMBBIOEMP00X,2040,2599974.0
REGION,GMBBIOIMP00X,2015,99999.0
REGION,GMBBIOIMP00X,2016,199998.0
REGION,GMBBIOIMP00X,2017,299997.0
REGION,GMBBIOIMP00X,2018,399996.0
REGION,GMBBIOIMP00X,2019,499995.0
REGION,GMBBIOIMP00X,2020,599994.0
REGION,GMBBIOIMP00X,2021,699993.0
REGION,GMBBIOIMP00X,2022,799992.0
REGION,GMBBIOIMP00X,2023,899991.0
REGION,GMBBIOIMP00X,2024,999990.0
REGION,GMBBIOIMP00X,2025,1099989.0
REGION,GMBBIOIMP00X,2026,1199988.0
REGION,GMBBIOIMP00X,2027,1299987.0
REGION,GMBBIOIMP00X,2028,1399986.0
REGION,GMBBIOIMP00X,2029,1499985.0
REGION,GMBBIOIMP00X,2030,1599984.0
REGION,GMBBIOIMP00X,2031,1699983.0
REGION,GMBBIOIMP00X,2032,1799982.0
REGION,GMBBIOIMP00X,2033,1899981.0
REGION,GMBBIOIMP00X,2034,1999980.0
REGION,GMBBIOIMP00X,2035,2099979.0
REGION,GMBBIOIMP00X,2036,2199978.0
REGION,GMBBIOIMP00X,2037,2299977.0
REGION,GMBBIOIMP00X,2038,2399976.0
REGION,GMBBIOIMP00X,2039,2499975.0
REGION,GMBBIOIMP00X,2040,2599974.0
REGION,GMBBIOPRP00X,2015,99999.0
REGION,GMBBIOPRP00X,2016,199998.0
REGION,GMBBIOPRP00X,2017,299997.0
REGION,GMBBIOPRP00X,2018,399996.0
REGION,GMBBIOPRP00X,2019,499995.0
REGION,GMBBIOPRP00X,2020,599994.0
REGION,GMBBIOPRP00X,2021,699993.0
REGION,GMBBIOPRP00X,2022,799992.0
REGION,GMBBIOPRP00X,2023,899991.0
REGION,GMBBIOPRP00X,2024,999990.0
REGION,GMBBIOPRP00X,2025,1099989.0
REGION,GMBBIOPRP00X,2026,1199988.0
REGION,GMBBIOPRP00X,2027,1299987.0
REGION,GMBBIOPRP00X,2028,1399986.0
REGION,GMBBIOPRP00X,2029,1499985.0
REGION,GMBBIOPRP00X,2030,1599984.0
REGION,GMBBIOPRP00X,2031,1699983.0
REGION,GMBBIOPRP00X,2032,1799982.0
REGION,GMBBIOPRP00X,2033,1899981.0
REGION,GMBBIOPRP00X,2034,1999980.0
REGION,GMBBIOPRP00X,2035,2099979.0
REGION,GMBBIOPRP00X,2036,2199978.0
REGION,GMBBIOPRP00X,2037,2299977.0
REGION,GMBBIOPRP00X,2038,2399976.0
REGION,GMBBIOPRP00X,2039,2499975.0
REGION,GMBBIOPRP00X,2040,2599974.0
REGION,GMBCO1DIP00X,2015,99999.0
REGION,GMBCO1DIP00X,2016,199998.0
REGION,GMBCO1DIP00X,2017,299997.0
REGION,GMBCO1DIP00X,2018,399996.0
REGION,GMBCO1DIP00X,2019,499995.0
REGION,GMBCO1DIP00X,2020,599994.0
REGION,GMBCO1DIP00X,2021,699993.0
REGION,GMBCO1DIP00X,2022,799992.0
REGION,GMBCO1DIP00X,2023,899991.0
REGION,GMBCO1DIP00X,2024,999990.0
REGION,GMBCO1DIP00X,2025,1099989.0
REGION,GMBCO1DIP00X,2026,1199988.0
REGION,GMBCO1DIP00X,2027,1299987.0
REGION,GMBCO1DIP00X,2028,1399986.0
REGION,GMBCO1DIP00X,2029,1499985.0
REGION,GMBCO1DIP00X,2030,1599984.0
REGION,GMBCO1DIP00X,2031,1699983.0
REGION,GMBCO1DIP00X,2032,1799982.0
REGION,GMBCO1DIP00X,2033,1899981.0
REGION,GMBCO1DIP00X,2034,1999980.0
REGION,GMBCO1DIP00X,2035,2099979.0
REGION,GMBCO1DIP00X,2036,2199978.0
REGION,GMBCO1DIP00X,2037,2299977.0
REGION,GMBCO1DIP00X,2038,2399976.0
REGION,GMBCO1DIP00X,2039,2499975.0
REGION,GMBCO1DIP00X,2040,2599974.0
REGION,GMBCO1EXP00X,2015,99999.0
REGION,GMBCO1EXP00X,2016,199998.0
REGION,GMBCO1EXP00X,2017,299997.0
REGION,GMBCO1EXP00X,2018,399996.0
REGION,GMBCO1EXP00X,2019,499995.0
REGION,GMBCO1EXP00X,2020,599994.0
REGION,GMBCO1EXP00X,2021,699993.0
REGION,GMBCO1EXP00X,2022,799992.0
REGION,GMBCO1EXP00X,2023,899991.0
REGION,GMBCO1EXP00X,2024,999990.0
REGION,GMBCO1EXP00X,2025,1099989.0
REGION,GMBCO1EXP00X,2026,1199988.0
REGION,GMBCO1EXP00X,2027,1299987.0
REGION,GMBCO1EXP00X,2028,1399986.0
REGION,GMBCO1EXP00X,2029,1499985.0
REGION,GMBCO1EXP00X,2030,1599984.0
REGION,GMBCO1EXP00X,2031,1699983.0
REGION,GMBCO1EXP00X,2032,1799982.0
REGION,GMBCO1EXP00X,2033,1899981.0
REGION,GMBCO1EXP00X,2034,1999980.0
REGION,GMBCO1EXP00X,2035,2099979.0
REGION,GMBCO1EXP00X,2036,2199978.0
REGION,GMBCO1EXP00X,2037,2299977.0
REGION,GMBCO1EXP00X,2038,2399976.0
REGION,GMBCO1EXP00X,2039,2499975.0
REGION,GMBCO1EXP00X,2040,2599974.0
REGION,GMBCO1IMP00X,2015,99999.0
REGION,GMBCO1IMP00X,2016,199998.0
REGION,GMBCO1IMP00X,2017,299997.0
REGION,GMBCO1IMP00X,2018,399996.0
REGION,GMBCO1IMP00X,2019,499995.0
REGION,GMBCO1IMP00X,2020,599994.0
REGION,GMBCO1IMP00X,2021,699993.0
REGION,GMBCO1IMP00X,2022,799992.0
REGION,GMBCO1IMP00X,2023,899991.0
REGION,GMBCO1IMP00X,2024,999990.0
REGION,GMBCO1IMP00X,2025,1099989.0
REGION,GMBCO1IMP00X,2026,1199988.0
REGION,GMBCO1IMP00X,2027,1299987.0
REGION,GMBCO1IMP00X,2028,1399986.0
REGION,GMBCO1IMP00X,2029,1499985.0
REGION,GMBCO1IMP00X,2030,1599984.0
REGION,GMBCO1IMP00X,2031,1699983.0
REGION,GMBCO1IMP00X,2032,1799982.0
REGION,GMBCO1IMP00X,2033,1899981.0
REGION,GMBCO1IMP00X,2034,1999980.0
REGION,GMBCO1IMP00X,2035,2099979.0
REGION,GMBCO1IMP00X,2036,2199978.0
REGION,GMBCO1IMP00X,2037,2299977.0
REGION,GMBCO1IMP00X,2038,2399976.0
REGION,GMBCO1IMP00X,2039,2499975.0
REGION,GMBCO1IMP00X,2040,2599974.0
REGION,GMBCO1PRP00X,2015,99999.0
REGION,GMBCO1PRP00X,2016,199998.0
REGION,GMBCO1PRP00X,2017,299997.0
REGION,GMBCO1PRP00X,2018,399996.0
REGION,GMBCO1PRP00X,2019,499995.0
REGION,GMBCO1PRP00X,2020,599994.0
REGION,GMBCO1PRP00X,2021,699993.0
REGION,GMBCO1PRP00X,2022,799992.0
REGION,GMBCO1PRP00X,2023,899991.0
REGION,GMBCO1PRP00X,2024,999990.0
REGION,GMBCO1PRP00X,2025,1099989.0
REGION,GMBCO1PRP00X,2026,1199988.0
REGION,GMBCO1PRP00X,2027,1299987.0
REGION,GMBCO1PRP00X,2028,1399986.0
REGION,GMBCO1PRP00X,2029,1499985.0
REGION,GMBCO1PRP00X,2030,1599984.0
REGION,GMBCO1PRP00X,2031,1699983.0
REGION,GMBCO1PRP00X,2032,1799982.0
REGION,GMBCO1PRP00X,2033,1899981.0
REGION,GMBCO1PRP00X,2034,1999980.0
REGION,GMBCO1PRP00X,2035,2099979.0
REGION,GMBCO1PRP00X,2036,2199978.0
REGION,GMBCO1PRP00X,2037,2299977.0
REGION,GMBCO1PRP00X,2038,2399976.0
REGION,GMBCO1PRP00X,2039,2499975.0
REGION,GMBCO1PRP00X,2040,2599974.0
REGION,GMBCO1R1P00X,2040,0.0
REGION,GMBCO1R2P00X,2040,0.0
REGION,GMBCO1RCP00X,2040,0.0
REGION,GMBCOADIP00X,2015,99999.0
REGION,GMBCOADIP00X,2016,199998.0
REGION,GMBCOADIP00X,2017,299997.0
REGION,GMBCOADIP00X,2018,399996.0
REGION,GMBCOADIP00X,2019,499995.0
REGION,GMBCOADIP00X,2020,599994.0
REGION,GMBCOADIP00X,2021,699993.0
REGION,GMBCOADIP00X,2022,799992.0
REGION,GMBCOADIP00X,2023,899991.0
REGION,GMBCOADIP00X,2024,999990.0
REGION,GMBCOADIP00X,2025,1099989.0
REGION,GMBCOADIP00X,2026,1199988.0
REGION,GMBCOADIP00X,2027,1299987.0
REGION,GMBCOADIP00X,2028,1399986.0
REGION,GMBCOADIP00X,2029,1499985.0
REGION,GMBCOADIP00X,2030,1599984.0
REGION,GMBCOADIP00X,2031,1699983.0
REGION,GMBCOADIP00X,2032,1799982.0
REGION,GMBCOADIP00X,2033,1899981.0
REGION,GMBCOADIP00X,2034,1999980.0
REGION,GMBCOADIP00X,2035,2099979.0
REGION,GMBCOADIP00X,2036,2199978.0
REGION,GMBCOADIP00X,2037,2299977.0
REGION,GMBCOADIP00X,2038,2399976.0
REGION,GMBCOADIP00X,2039,2499975.0
REGION,GMBCOADIP00X,2040,2599974.0
REGION,GMBCOAIMP00X,2015,99999.0
REGION,GMBCOAIMP00X,2016,199998.0
REGION,GMBCOAIMP00X,2017,299997.0
REGION,GMBCOAIMP00X,2018,399996.0
REGION,GMBCOAIMP00X,2019,499995.0
REGION,GMBCOAIMP00X,2020,599994.0
REGION,GMBCOAIMP00X,2021,699993.0
REGION,GMBCOAIMP00X,2022,799992.0
REGION,GMBCOAIMP00X,2023,899991.0
REGION,GMBCOAIMP00X,2024,999990.0
REGION,GMBCOAIMP00X,2025,1099989.0
REGION,GMBCOAIMP00X,2026,1199988.0
REGION,GMBCOAIMP00X,2027,1299987.0
REGION,GMBCOAIMP00X,2028,1399986.0
REGION,GMBCOAIMP00X,2029,1499985.0
REGION,GMBCOAIMP00X,2030,1599984.0
REGION,GMBCOAIMP00X,2031,1699983.0
REGION,GMBCOAIMP00X,2032,1799982.0
REGION,GMBCOAIMP00X,2033,1899981.0
REGION,GMBCOAIMP00X,2034,1999980.0
REGION,GMBCOAIMP00X,2035,2099979.0
REGION,GMBCOAIMP00X,2036,2199978.0
REGION,GMBCOAIMP00X,2037,2299977.0
REGION,GMBCOAIMP00X,2038,2399976.0
REGION,GMBCOAIMP00X,2039,2499975.0
REGION,GMBCOAIMP00X,2040,2599974.0
REGION,GMBCOAPRP00X,2015,99999.0
REGION,GMBCOAPRP00X,2016,199998.0
REGION,GMBCOAPRP00X,2017,299997.0
REGION,GMBCOAPRP00X,2018,399996.0
REGION,GMBCOAPRP00X,2019,499995.0
REGION,GMBCOAPRP00X,2020,599994.0
REGION,GMBCOAPRP00X,2021,699993.0
REGION,GMBCOAPRP00X,2022,799992.0
REGION,GMBCOAPRP00X,2023,899991.0
REGION,GMBCOAPRP00X,2024,999990.0
REGION,GMBCOAPRP00X,2025,1099989.0
REGION,GMBCOAPRP00X,2026,1199988.0
REGION,GMBCOAPRP00X,2027,1299987.0
REGION,GMBCOAPRP00X,2028,1399986.0
REGION,GMBCOAPRP00X,2029,1499985.0
REGION,GMBCOAPRP00X,2030,1599984.0
REGION,GMBCOAPRP00X,2031,1699983.0
REGION,GMBCOAPRP00X,2032,1799982.0
REGION,GMBCOAPRP00X,2033,1899981.0
REGION,GMBCOAPRP00X,2034,1999980.0
REGION,GMBCOAPRP00X,2035,2099979.0
REGION,GMBCOAPRP00X,2036,2199978.0
REGION,GMBCOAPRP00X,2037,2299977.0
REGION,GMBCOAPRP00X,2038,2399976.0
REGION,GMBCOAPRP00X,2039,2499975.0
REGION,GMBCOAPRP00X,2040,2599974.0
REGION,GMBCOASCC01N,2040,0.0
REGION,GMBCOASCP01N,2035,0.00435529879240245
REGION,GMBCOASCP01N,2036,0.011259437875008074
REGION,GMBCOASCP01N,2037,0.01969100853546762
REGION,GMBCOASCP01N,2038,0.01969100853546762
REGION,GMBCOASCP01N,2039,0.029258503441369682
REGION,GMBCOASCP01N,2040,0.03757558333521822
REGION,GMBCOASCP01O,2040,0.0
REGION,GMBEL1TRP00X,2015,0.060726716
REGION,GMBEL1TRP00X,2016,0.060726716
REGION,GMBEL1TRP00X,2017,0.060726716
REGION,GMBEL1TRP00X,2018,0.060726716
REGION,GMBEL1TRP00X,2019,0.060726716
REGION,GMBEL1TRP00X,2020,0.060726716
REGION,GMBEL1TRP00X,2021,0.060726716
REGION,GMBEL1TRP00X,2022,0.0653245321437591
REGION,GMBEL1TRP00X,2023,0.07635245334258027
REGION,GMBEL1TRP00X,2024,0.08727158454792774
REGION,GMBEL1TRP00X,2025,0.0998364860597299
REGION,GMBEL1TRP00X,2026,0.1123975413039904
REGION,GMBEL1TRP00X,2027,0.117162678777412
REGION,GMBEL1TRP00X,2028,0.12193869697185035
REGION,GMBEL1TRP00X,2029,0.12671898629851203
REGION,GMBEL1TRP00X,2030,0.13104942560384436
REGION,GMBEL1TRP00X,2031,0.13411522493579098
REGION,GMBEL1TRP00X,2032,0.13731478462503985
REGION,GMBEL1TRP00X,2033,0.14065394486657248
REGION,GMBEL1TRP00X,2034,0.14403882028755907
REGION,GMBEL1TRP00X,2035,0.14740732122845382
REGION,GMBEL1TRP00X,2036,0.15218453800884243
REGION,GMBEL1TRP00X,2037,0.15875892852575513
REGION,GMBEL1TRP00X,2038,0.16550907807976725
REGION,GMBEL1TRP00X,2039,0.17244162836864926
REGION,GMBEL1TRP00X,2040,0.18002185367088022
REGION,GMBEL2DIP00X,2015,0.05769038
REGION,GMBEL2DIP00X,2016,0.05769038
REGION,GMBEL2DIP00X,2017,0.05769038
REGION,GMBEL2DIP00X,2018,0.05769038
REGION,GMBEL2DIP00X,2019,0.05769038
REGION,GMBEL2DIP00X,2020,0.05769038
REGION,GMBEL2DIP00X,2021,0.05769038
REGION,GMBEL2DIP00X,2022,0.05769038
REGION,GMBEL2DIP00X,2023,0.05769038
REGION,GMBEL2DIP00X,2024,0.05769038
REGION,GMBEL2DIP00X,2025,0.05769038
REGION,GMBEL2DIP00X,2026,0.05769038
REGION,GMBEL2DIP00X,2027,0.05769038
REGION,GMBEL2DIP00X,2028,0.05769038
REGION,GMBEL2DIP00X,2029,0.05769038
REGION,GMBEL2DIP00X,2030,0.05769038
REGION,GMBEL2DIP00X,2031,0.05769038
REGION,GMBEL2DIP00X,2032,0.05769038
REGION,GMBEL2DIP00X,2033,0.05769038
REGION,GMBEL2DIP00X,2034,0.05769038
REGION,GMBEL2DIP00X,2035,0.05769038
REGION,GMBEL2DIP00X,2036,0.05877650049200745
REGION,GMBEL2DIP00X,2037,0.061280447961805845
REGION,GMBEL2DIP00X,2038,0.0637871736871453
REGION,GMBEL2DIP00X,2039,0.06629580863880813
REGION,GMBEL2DIP00X,2040,0.0692446337936452
REGION,GMBEL3DIP00X,2021,0.00973280927005282
REGION,GMBEL3DIP00X,2022,0.019442771569988117
REGION,GMBEL3DIP00X,2023,0.029129967252573045
REGION,GMBEL3DIP00X,2024,0.03879447629421519
REGION,GMBEL3DIP00X,2025,0.04843637829716348
REGION,GMBEL3DIP00X,2026,0.05805575249169355
REGION,GMBEL3DIP00X,2027,0.06025111619516041
REGION,GMBEL3DIP00X,2028,0.0624413625007171
REGION,GMBEL3DIP00X,2029,0.06462650928053318
REGION,GMBEL3DIP00X,2030,0.06680657432365208
REGION,GMBEL3DIP00X,2031,0.06971908368900136
REGION,GMBEL3DIP00X,2032,0.07275866539378781
REGION,GMBEL3DIP00X,2033,0.07593086762324376
REGION,GMBEL3DIP00X,2034,0.0792414809720142
REGION,GMBEL3DIP00X,2035,0.0826965490423178
REGION,GMBEL3DIP00X,2036,0.08630237950574632
REGION,GMBEL3DIP00X,2037,0.09006555564899472
REGION,GMBEL3DIP00X,2038,0.0939929484247092
REGION,GMBEL3DIP00X,2039,0.09809172902956276
REGION,GMBEL3DIP00X,2040,0.10236938203263644
REGION,GMBEL4DIP00X,2040,0.0
REGION,GMBELGNBBP00,2019,0.3291
REGION,GMBELGNBBP00,2020,0.3291
REGION,GMBELGNBBP00,2021,0.3291
REGION,GMBELGNBBP00,2022,0.3291
REGION,GMBELGNBBP00,2023,0.3291
REGION,GMBELGNBBP00,2024,0.3291
REGION,GMBELGNBBP00,2025,0.3291
REGION,GMBELGNBBP00,2026,0.3291
REGION,GMBELGNBBP00,2027,0.3291
REGION,GMBELGNBBP00,2028,0.3291
REGION,GMBELGNBBP00,2029,0.3291
REGION,GMBELGNBBP00,2030,0.3291
REGION,GMBELGNBBP00,2031,0.3291
REGION,GMBELGNBBP00,2032,0.3291
REGION,GMBELGNBBP00,2033,0.3291
REGION,GMBELGNBBP00,2034,0.3291
REGION,GMBELGNBBP00,2035,0.3291
REGION,GMBELGNBBP00,2036,0.3291
REGION,GMBELGNBBP00,2037,0.3291
REGION,GMBELGNBBP00,2038,0.3291
REGION,GMBELGNBBP00,2039,0.3291
REGION,GMBELGNBBP00,2040,0.3291
REGION,GMBELSENBP00,2019,0.3407
REGION,GMBELSENBP00,2020,0.3407
REGION,GMBELSENBP00,2021,0.3407
REGION,GMBELSENBP00,2022,0.3407
REGION,GMBELSENBP00,2023,0.3407
REGION,GMBELSENBP00,2024,0.3407
REGION,GMBELSENBP00,2025,0.3407
REGION,GMBELSENBP00,2026,0.3407
REGION,GMBELSENBP00,2027,0.3407
REGION,GMBELSENBP00,2028,0.3407
REGION,GMBELSENBP00,2029,0.3407
REGION,GMBELSENBP00,2030,0.3407
REGION,GMBELSENBP00,2031,0.3407
REGION,GMBELSENBP00,2032,0.3407
REGION,GMBELSENBP00,2033,0.3407
REGION,GMBELSENBP00,2034,0.3407
REGION,GMBELSENBP00,2035,0.3407
REGION,GMBELSENBP00,2036,0.3407
REGION,GMBELSENBP00,2037,0.3407
REGION,GMBELSENBP00,2038,0.3407
REGION,GMBELSENBP00,2039,0.3407
REGION,GMBELSENBP00,2040,0.3407
REGION,GMBGEOCVP01N,2040,0.0
REGION,GMBGEOCVP01O,2040,0.0
REGION,GMBHFODIP00X,2015,99999.0
REGION,GMBHFODIP00X,2016,199998.0
